@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-R6,8,14,17,19,21-24,28-30,32,36-38,40,42-43,45-48,50-57,59,61-62,65-70,72-81,86-95,97-98,101-102,104-163,165-167,169,171,173,177-179,181,184,186-187,189-196,198-227,229-233,235-237,242-253,256-257,259-260,262-266,268-273'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute numberComponents numeric
@attribute orgavgpolMax numeric
@attribute orgrefractivityMax numeric
@attribute orgmaximalprojectionareaMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgavgpol_pHdependentMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orgpolarsurfaceareaMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionareaMin numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgvanderwaalsMin numeric
@attribute orgASA+Min numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgvanderwaalsArithAvg numeric
@attribute orgASA+ArithAvg numeric
@attribute orgASA_PArithAvg numeric
@attribute orgpolarsurfaceareaArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute orgASA_PGeomAvg numeric
@attribute orgpolarsurfaceareaGeomAvg numeric
@attribute orghbdamsaccGeomAvg numeric
@attribute orghbdamsdonGeomAvg numeric
@attribute oxlikevanderwaalsMax numeric
@attribute oxlikeASA-Max numeric
@attribute oxlikeASA_HMax numeric
@attribute oxlikehbdamsaccMax numeric
@attribute orgacc-waterdonratio numeric
@attribute Na {yes,no}
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute I {yes,no}
@attribute Mo {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute Zn {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute P5 {yes,no}
@attribute PaulingElectronegMax numeric
@attribute PaulingElectronegMin numeric
@attribute IonizationMean numeric
@attribute EAMean numeric
@attribute PaulingElectronegMean numeric
@attribute PearsonElectronegMean numeric
@attribute hardnessMaxWeighted numeric
@attribute AtomicRadiusMaxWeighted numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute AtomicRadiusMeanWeighted numeric
@attribute outcome {1,2}

@data
110,24,yes,2,no,1,4,24.57,59.28,69.9,5.82,40.4,4.62,24.97,446.89,34.93,46.15,2,69.9,7.05,40.4,4.62,446.89,341.49,34.93,59.28,446.89,341.49,34.93,46.15,7.05,34.93,46.15,2,2,-1,-1,-1,-1,-0.0027,yes,no,no,yes,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.0063,0.8301,0.0017,0.1735,0.5018,1
110,24,yes,2,no,1,4,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.8416,1.0608,0.0016,0.1694,0.6151,2
110,24,yes,2,no,1,4,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.8715,1.0691,0.0017,0.1805,0.6248,2
110,24,yes,2,no,1,4,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.8655,1.0674,0.0016,0.1704,0.6189,2
110,24,yes,2,no,1,4,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,1.27,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,1.27,0.73,-1,-1,-1,-1,-0.0041,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.6319,1.2791,0.0017,0.1794,0.7292,2
110,24,yes,2,no,1,4,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,1.27,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,1.27,0.73,-1,-1,-1,-1,-0.004,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.5213,1.2485,0.0018,0.1837,0.7161,2
110,24,yes,2,no,1,4,13.88,34.29,44.31,4.66,25.55,3.42,14.51,258.23,32.37,33.22,0,44.31,5.52,25.55,3.42,258.23,222.38,32.37,34.29,258.23,222.38,32.37,33.22,5.52,32.37,33.22,0,4,-1,-1,-1,-1,0,yes,no,yes,no,no,no,no,yes,no,no,yes,no,2.55,1.63,748.2667,103.3,1.9467,425.7667,4.6406,1.2815,0.0016,0.1708,0.5515,2
110,24,yes,2,no,1,4,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,yes,no,yes,no,no,no,no,yes,no,no,yes,no,2.55,1.63,748.2667,103.3,1.9467,425.7667,3.7478,1.0349,0.0007,0.0725,0.4283,2
90,21,yes,7,no,1,3,24.87,61.67,72.38,7.85,36.87,3.76,26.21,405.37,104.58,62.96,1.03,72.38,7.39,36.87,3.76,405.37,358.69,104.58,61.67,405.37,358.69,104.58,62.96,7.39,104.58,62.96,1.03,6.97,-1,-1,-1,-1,-0.0041,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.4315,0.2459,0.0006,0.0243,0.1351,1
90,21,yes,7,no,1,3,24.87,61.67,72.38,7.85,36.87,3.76,26.21,405.37,104.58,62.96,1.03,72.38,7.39,36.87,3.76,405.37,358.69,104.58,61.67,405.37,358.69,104.58,62.96,7.39,104.58,62.96,1.03,6.97,-1,-1,-1,-1,-0.0077,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.1953,0.0539,0.0003,0.0297,0.0418,1
90,21,yes,7,no,1,3,24.87,61.67,72.38,7.85,36.87,3.76,26.21,405.37,104.58,62.96,1.03,72.38,7.39,36.87,3.76,405.37,358.69,104.58,61.67,405.37,358.69,104.58,62.96,7.39,104.58,62.96,1.03,6.97,-1,-1,-1,-1,-0.0026,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.9429,0.2604,0.0004,0.0405,0.1504,2
90,21,yes,7,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.4264,0.243,0.0021,0.0859,0.1644,1
90,21,yes,1,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.5476,0.1512,0.0014,0.1449,0.148,2
90,21,yes,1,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.3432,0.0948,0.0003,0.0349,0.0649,2
90,21,yes,3,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.8025,0.4573,0.0013,0.053,0.2551,1
90,21,yes,3,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.4946,0.2818,0.0011,0.0445,0.1632,1
90,21,yes,5,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.2858,0.1628,0.0008,0.0306,0.0967,1
90,21,yes,7,no,1,3,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,1,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,1,9,-1,-1,-1,-1,-0.0007,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.7812,0.4451,0.0014,0.0576,0.2513,1
90,21,yes,7,no,1,3,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,1,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,1,9,-1,-1,-1,-1,-0.0006,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.3012,0.0832,0.0003,0.0298,0.0565,1
90,21,yes,7,no,1,3,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,1,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,1,9,-1,-1,-1,-1,-0.0031,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.3076,0.138,0.0013,0.0849,0.1115,2
90,21,yes,5,no,1,3,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,0.96,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,0.96,9.04,-1,-1,-1,-1,-0.0023,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.7362,0.2033,0.0004,0.0443,0.1238,2
90,21,yes,7,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0093,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.4264,0.243,0.0005,0.0186,0.1308,2
90,21,yes,7,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0093,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.4264,0.243,0.0005,0.0186,0.1308,2
90,21,yes,7,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.2699,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.3237,0.0894,0.0003,0.0346,0.062,2
90,21,yes,5,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0043,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.6783,0.3865,0.0018,0.0745,0.2305,2
90,21,yes,5,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0119,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.6757,0.1866,0.0013,0.1412,0.1639,2
90,21,yes,5,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0068,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.6915,0.1909,0.0004,0.042,0.1164,2
90,19,yes,7,no,1,2,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,yes,no,no,no,no,no,no,no,no,no,1.63,1.63,650.9,50.6,1.63,350.7,0.4272,0.2434,0.0023,0.2434,0.2434,1
90,19,yes,7,no,1,2,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,yes,no,no,no,no,no,no,no,no,no,1.63,1.63,650.9,50.6,1.63,350.7,2.6754,1.5245,0.0145,1.5245,1.5245,2
90,19,yes,7,no,1,2,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,yes,no,no,no,no,no,no,no,no,no,1.63,1.63,650.9,50.6,1.63,350.7,1.9282,1.0987,0.0105,1.0987,1.0987,1
90,19,yes,5,no,1,2,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,yes,no,no,no,no,no,no,no,no,no,1.63,1.63,650.9,50.6,1.63,350.7,2.6154,1.4903,0.0142,1.4903,1.4903,1
90,19,yes,7,yes,1,2,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,1,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,1,9,-1,-1,-1,-1,-0.0037,no,no,yes,no,no,no,no,no,no,no,no,no,1.63,1.63,650.9,50.6,1.63,350.7,1.2929,0.7367,0.007,0.7367,0.7367,1
90,90,yes,7,no,1,2,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,1,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,1,9,-1,-1,-1,-1,-0.0337,no,no,yes,no,no,no,no,no,no,no,no,no,1.63,1.63,650.9,50.6,1.63,350.7,0.6231,0.355,0.0034,0.355,0.355,2
90,90,yes,5,no,1,2,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,0.96,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,0.96,9.04,-1,-1,-1,-1,-0.0253,no,no,yes,no,no,no,no,no,no,no,no,no,1.63,1.63,650.9,50.6,1.63,350.7,1.142,0.6507,0.0062,0.6507,0.6507,2
90,96,yes,5,no,1,3,24.87,61.67,72.38,7.85,36.87,3.76,26.21,405.37,104.58,62.96,0.99,72.38,7.39,36.87,3.76,405.37,358.69,104.58,61.67,405.37,358.69,104.58,62.96,7.39,104.58,62.96,0.99,7.01,-1,-1,-1,-1,-0.0006,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.599,0.3413,0.0022,0.0906,0.216,2
90,96,yes,1,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.553,0.1527,0.0014,0.1501,0.1514,2
90,96,yes,1,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.2709,0.0748,0.0004,0.046,0.0604,2
90,96,yes,7,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.355,0.1443,0.0014,0.098,0.1212,2
90,96,yes,7,no,1,3,13.11,31.98,44.43,5.81,21.98,2.94,13.8,301.3,96.32,55.28,0,44.43,5.47,21.98,2.94,301.3,233.22,96.32,31.98,301.3,233.22,96.32,55.28,5.47,96.32,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.5806,0.3308,0.0014,0.0581,0.1945,2
90,96,yes,7,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0085,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.472,0.269,0.001,0.0408,0.1549,2
90,96,yes,5,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0049,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.7732,0.2135,0.0006,0.0596,0.1366,2
90,21,yes,7,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0.11,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0.11,3.89,-1,-1,-1,-1,-0.0011,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,1.4495,0.4003,0.0099,0.4003,0.4003,2
90,21,yes,7,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0.11,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0.11,3.89,-1,-1,-1,-1,-0.002,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,0.3745,0.1034,0.0026,0.1034,0.1034,1
90,21,yes,1,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,2.5185,0.6955,0.0172,0.6955,0.6955,2
90,21,yes,5,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,0.4041,0.1116,0.0028,0.1116,0.1116,2
90,48,yes,7,no,1,3,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0.09,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0.09,5.91,-1,-1,-1,-1,-0.0004,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,0.6343,0.1752,0.0043,0.1752,0.1752,2
90,48,yes,7,no,1,3,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0.09,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0.09,5.91,-1,-1,-1,-1,-0.0018,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,0.796,0.2198,0.0054,0.2198,0.2198,1
90,48,yes,7,no,1,3,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0.09,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0.09,5.91,-1,-1,-1,-1,-0.0005,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,1.4868,0.4106,0.0102,0.4106,0.4106,1
90,48,yes,3,no,1,3,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,3.6994,1.0216,0.0253,1.0216,1.0216,1
90,48,yes,7,no,1,3,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0.09,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0.09,5.91,-1,-1,-1,-1,-0.0032,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,0.3802,0.105,0.0026,0.105,0.105,2
90,48,yes,7,no,1,3,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0.09,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0.09,5.91,-1,-1,-1,-1,-0.0045,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,0.8871,0.245,0.0061,0.245,0.245,1
90,48,yes,7,no,1,3,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0.09,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0.09,5.91,-1,-1,-1,-1,-0.0005,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,4.3667,1.2058,0.0299,1.2058,1.2058,1
90,48,yes,1,no,1,3,7.08,17.87,28.05,3.87,17.02,2.6,7.76,207.08,96.11,55.28,0,28.05,5.3,17.02,2.6,207.08,189.33,96.11,17.87,207.08,189.33,96.11,55.28,5.3,96.11,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,yes,no,no,no,yes,no,no,no,no,2.55,2.55,941,195,2.55,568,3.7999,1.0493,0.026,1.0493,1.0493,1
110,24,yes,7,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.24,299.78,104.8,67.31,0.81,43.79,5.4,21.83,2.92,299.78,247.15,104.8,30.59,299.78,247.15,104.8,67.31,5.4,104.8,67.31,0.81,7.19,-1,-1,-1,-1,-0.0006,yes,yes,no,no,no,no,no,no,no,no,no,yes,2.1,1.63,760.1,120.4,1.865,440.25,0.8624,0.3124,0.0004,0.0414,0.1769,1
110,24,yes,7,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.24,299.78,104.8,67.31,0.81,43.79,5.4,21.83,2.92,299.78,247.15,104.8,30.59,299.78,247.15,104.8,67.31,5.4,104.8,67.31,0.81,7.19,-1,-1,-1,-1,-0.0006,yes,yes,no,no,no,no,no,no,no,no,no,yes,2.1,1.63,760.1,120.4,1.865,440.25,0.4724,0.2366,0.0023,0.1711,0.2038,1
110,24,yes,3,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,yes,yes,no,no,no,no,no,no,no,no,no,yes,2.1,1.63,760.1,120.4,1.865,440.25,0.8877,0.3215,0.0004,0.0439,0.1827,1
110,24,yes,3,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,yes,yes,no,no,no,no,no,no,no,no,no,yes,2.1,1.63,760.1,120.4,1.865,440.25,0.4939,0.2369,0.0023,0.1789,0.2079,1
110,24,yes,1,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,yes,yes,no,no,no,no,no,no,no,no,no,yes,2.1,1.63,760.1,120.4,1.865,440.25,0.8577,0.3107,0.0004,0.0429,0.1768,1
110,24,yes,5,no,1,3,11.15,27.42,38.27,5.06,19.3,2.62,11.76,295.52,44.53,33.22,0,38.27,4.91,19.3,2.62,295.52,244.26,44.53,27.42,295.52,244.26,44.53,33.22,4.91,44.53,33.22,0,4,-1,-1,-1,-1,0,yes,yes,no,no,no,no,no,no,no,no,no,yes,2.1,1.63,760.1,120.4,1.865,440.25,0.8799,0.3187,0.0004,0.0422,0.1804,1
