@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1,3,5-6,33,63,100,165,168,170,172,180,184,231,274'

@attribute Temp_max numeric
@attribute slowCool {yes,no}
@attribute leak {yes,no}
@attribute numberInorg numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgASA_PArithAvg numeric
@attribute oxlikeASA_HMax numeric
@attribute orgdon-wateraccratio numeric
@attribute Na {yes,no}
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute S {yes,no}
@attribute Co {yes,no}
@attribute AtomicRadiusMax numeric
@attribute outcome {1,2,3,4}

@data
180,no,no,1,5.91,96.34,-1,-0.042,no,no,no,no,no,190,3
150,yes,no,2,5.52,32.37,0,-0.0104,yes,no,no,no,no,171,3
150,yes,no,2,5.18,33.93,0,-0.0019,yes,no,no,no,no,171,4
150,yes,no,2,5.4,112.14,0,-0.0169,yes,no,no,no,no,171,3
150,yes,no,2,4.65,45.39,0,-0.0022,yes,no,no,no,no,171,2
150,yes,no,2,5.25,13.86,0,-0.004,yes,no,no,no,no,171,3
150,yes,no,2,5.88,16.6,0,-0.0043,yes,no,no,no,no,171,2
150,yes,no,2,4.08,31.24,0,-0.003,yes,no,no,no,no,171,2
150,yes,yes,2,5.44,58.29,0,-0.0187,yes,no,no,no,no,171,1
150,yes,no,2,5.88,16.6,0,-0.0077,yes,no,no,no,no,171,2
150,yes,no,2,5.3,96.11,0,-0.0126,yes,no,no,no,no,171,2
130,yes,no,2,5.18,33.93,-1,-0.0017,no,no,no,no,no,171,2
130,yes,no,2,5.18,59.99,-1,-0.0041,no,no,no,no,no,171,3
130,yes,no,2,5.88,16.6,-1,-0.0041,no,no,no,no,no,171,3
130,yes,no,2,5.88,16.6,-1,-0.008,no,no,no,no,no,171,3
130,yes,no,2,5.4,112.14,-1,-0.0173,no,no,no,no,no,171,4
130,yes,no,2,5.4,112.14,-1,-0.0329,no,no,no,no,no,171,3
130,yes,yes,2,4.65,45.39,-1,-0.0021,no,no,no,no,no,171,1
130,yes,yes,2,4.65,45.39,-1,-0.0038,no,no,no,no,no,171,1
130,yes,yes,2,5.25,13.86,-1,-0.0039,no,no,no,no,no,171,1
130,yes,no,2,5.25,13.86,-1,-0.0081,no,no,no,no,no,171,3
130,yes,no,2,5.52,32.37,0,-0.0085,yes,no,no,no,no,171,3
130,yes,no,2,5.18,33.93,0,-0.0017,yes,no,no,no,no,171,3
130,yes,no,2,5.4,112.14,0,-0.0174,yes,no,no,no,no,171,3
130,yes,no,2,4.65,45.39,0,-0.0019,yes,no,no,no,no,171,3
130,yes,no,2,5.25,13.86,0,-0.0041,yes,no,no,no,no,171,2
130,yes,no,2,4.08,31.24,0,-0.0027,yes,no,no,no,no,171,3
130,yes,no,2,5.44,58.29,0,-0.0191,yes,no,no,no,no,171,2
130,yes,no,2,5.71,0,0,0,yes,no,no,no,no,171,2
130,yes,no,2,5.3,96.11,0,-0.0194,yes,no,no,no,no,171,3
125,yes,yes,2,5.18,33.93,-1,-0.0018,no,no,no,no,no,171,1
125,yes,no,2,5.18,33.93,-1,-0.0006,no,no,no,no,no,171,3
125,yes,no,2,5.18,33.93,-1,-0.0021,no,no,no,no,no,171,3
125,yes,no,2,5.18,33.93,-1,-0.0001,no,no,no,no,no,171,2
125,yes,no,2,5.18,59.99,-1,-0.0025,no,no,no,no,no,171,3
125,yes,no,2,5.52,32.37,-1,-0.0093,no,no,no,no,no,171,3
125,yes,no,2,5.52,32.37,-1,-0.0093,no,no,no,no,no,171,3
125,yes,no,2,5.52,32.37,-1,-0.0083,no,no,no,no,no,171,3
125,yes,yes,2,5.52,32.37,-1,-0.0088,no,no,no,no,no,171,1
125,yes,yes,2,5.52,32.37,-1,-0.0087,no,no,no,no,no,171,1
125,yes,no,2,5.4,112.14,-1,-0.0178,no,no,no,no,no,171,2
125,yes,no,2,5.4,112.14,-1,-0.0175,no,no,no,no,no,171,3
125,yes,no,2,5.4,112.14,-1,-0.0209,no,no,no,no,no,171,3
125,yes,no,2,5.4,112.14,-1,-0.0195,no,no,no,no,no,171,3
125,yes,no,2,5.4,112.14,-1,-0.0195,no,no,no,no,no,171,2
130,yes,no,2,5.25,13.86,-1,-0.0042,yes,no,no,no,no,171,4
130,yes,no,2,5.25,13.86,-1,-0.0061,yes,no,no,no,no,171,4
130,yes,no,2,5.25,13.86,-1,-0.004,yes,no,no,no,no,171,4
130,yes,no,2,5.25,13.86,-1,-0.0058,yes,no,no,no,no,171,3
110,yes,no,2,5.4,112.14,-1,-0.0218,no,no,no,no,no,171,3
110,yes,no,2,5.4,112.14,-1,-0.0174,no,no,no,no,no,171,4
110,yes,no,2,5.4,112.14,-1,-0.0302,no,no,no,no,no,171,4
110,yes,no,2,5.4,112.14,-1,-0.0288,no,no,no,no,no,171,4
110,yes,no,2,5.52,32.37,0,-0.0097,yes,no,no,no,no,171,4
110,yes,no,2,5.52,32.37,0,-0.0092,yes,no,no,no,no,171,3
110,yes,no,2,4.65,45.39,0,-0.0022,yes,no,no,no,no,171,4
110,yes,no,2,5.92,27.89,0,-0.0068,yes,no,no,no,no,171,3
110,yes,no,2,5.25,13.86,0,-0.0045,yes,no,no,no,no,171,3
110,yes,no,2,5.55,72.41,0,-0.0118,yes,no,no,no,no,171,4
110,yes,no,2,6.62,17.76,0,-0.0043,yes,no,no,no,no,171,3
110,yes,no,2,5.88,16.6,0,-0.0043,yes,no,no,no,no,171,4
110,yes,no,2,4.08,31.24,0,-0.0028,yes,no,no,no,no,171,2
110,yes,no,2,5.3,96.11,0,-0.0152,yes,no,no,no,no,171,3
110,yes,no,2,5.71,0,0,0,yes,no,no,no,no,171,3
110,yes,no,2,5.17,96.38,0,-0.0262,yes,no,no,no,no,171,4
120,yes,no,2,5.25,13.86,-1,-0.0051,yes,no,no,no,no,171,4
120,yes,no,2,5.25,13.86,-1,-0.0064,yes,no,no,no,no,171,4
120,yes,no,2,5.25,13.86,-1,-0.0061,yes,no,no,no,no,171,3
120,yes,no,2,5.4,112.14,-1,-0.0264,yes,no,no,no,no,171,3
120,yes,no,2,5.4,112.14,-1,-0.0283,yes,no,no,no,no,171,3
120,yes,no,2,5.4,112.14,-1,-0.0279,yes,no,no,no,no,171,3
120,yes,no,2,5.4,112.14,-1,-0.0278,no,no,no,no,no,171,4
120,yes,no,2,5.4,112.14,-1,-0.0266,no,no,no,no,no,171,3
120,yes,no,2,5.4,112.14,-1,-0.0268,no,no,no,no,no,171,2
110,yes,no,2,5.52,32.37,0,-0.0082,yes,no,no,no,no,171,3
110,yes,no,2,6.62,17.76,0,-0.0042,yes,no,no,no,no,171,3
110,yes,no,2,5.3,96.11,0,-0.0131,yes,no,no,no,no,171,3
110,yes,no,2,5.88,16.6,0,-0.004,yes,no,no,no,no,171,4
110,yes,yes,2,5.25,13.86,0,-0.004,yes,no,no,no,no,171,1
110,yes,no,2,5.92,27.89,0,-0.0064,yes,no,no,no,no,171,3
110,yes,no,2,5.18,33.93,0,-0.0018,yes,no,no,no,no,171,4
110,yes,no,2,5.18,33.93,-1,-0.003,no,no,no,no,no,171,3
110,yes,yes,2,5.92,27.89,-1,-0.01,no,no,no,no,no,171,1
110,yes,no,2,5.25,13.86,-1,-0.0063,no,no,no,no,no,171,3
110,yes,no,2,4.08,31.24,-1,-0.0039,no,no,no,no,no,171,3
110,yes,no,2,5.4,112.14,-1,-0.028,no,no,no,no,no,171,3
110,yes,no,2,5.4,112.14,-1,0,no,no,no,no,no,171,4
110,yes,no,2,5.4,112.14,-1,-0.0262,no,no,no,no,no,171,3
110,yes,no,2,5.4,112.14,-1,-0.0324,yes,no,no,no,no,171,2
110,yes,no,2,5.4,112.14,-1,0,yes,no,no,no,no,171,3
110,yes,no,2,5.4,112.14,-1,-0.0328,yes,no,no,no,no,171,3
180,no,no,1,5.91,96.34,-1,-0.1851,no,no,no,no,no,190,2
180,no,no,1,5.91,96.34,-1,-0.155,no,no,no,no,no,190,2
180,no,no,1,5.91,96.34,-1,-0.1311,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.1097,no,no,no,no,no,190,4
180,no,no,1,5.91,96.34,-1,-0.097,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0675,no,no,no,no,no,190,4
180,no,no,1,5.91,96.34,-1,-0.0347,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.1816,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.1791,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.0356,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.0388,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.6316,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.6378,no,no,no,no,no,190,4
180,no,no,1,5.56,96.02,-1,-0.0702,no,no,no,no,no,190,3
180,no,no,1,5.56,96.02,-1,-0.0947,no,no,no,no,no,190,4
180,no,no,1,5.56,96.02,-1,-0.3937,no,no,no,no,no,190,3
180,no,no,1,5.56,96.02,-1,-0.3746,no,no,no,no,no,190,4
180,no,no,1,5.56,96.02,-1,-0.253,no,no,no,no,no,190,3
180,no,no,1,5.56,96.02,-1,-0.271,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.4364,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.4132,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0712,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.064,no,no,no,no,no,190,4
180,no,no,1,6.57,96.39,-1,-0.1001,no,no,no,no,no,190,2
180,no,no,1,6.57,96.39,-1,-0.0764,no,no,no,no,no,190,2
180,no,no,1,6.57,96.39,-1,-0.0605,no,no,no,no,no,190,4
180,no,no,1,6.57,96.39,-1,-0.0517,no,no,no,no,no,190,3
90,yes,no,2,5.55,72.75,-1,-0.0069,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0064,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0121,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0039,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0038,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0173,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0052,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0098,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0101,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0081,yes,yes,no,no,no,171,4
115,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,4
115,yes,no,2,5.52,23.05,-1,-0.0046,yes,yes,no,no,no,171,4
115,yes,no,2,5.25,12.27,-1,-0.0015,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,4
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,4
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,4
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0064,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0065,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0126,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0055,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0098,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0098,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0082,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.004,yes,yes,no,no,no,171,3
90,yes,no,2,5.55,72.75,-1,-0.0044,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0173,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0032,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0077,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0038,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0141,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0082,yes,yes,no,no,no,171,4
90,yes,no,2,5.55,72.75,-1,-0.0144,yes,yes,no,no,no,171,2
115,yes,yes,2,5.25,12.27,-1,-0.0012,yes,yes,no,no,no,171,4
90,yes,no,2,5.17,96.38,-1,-0.0162,yes,yes,no,no,no,171,3
90,no,no,2,5.69,25.98,-1,-0.0065,yes,yes,no,no,no,171,4
90,no,no,2,5.69,25.98,-1,-0.0109,yes,yes,no,no,no,171,4
90,no,no,2,5.69,25.98,-1,-0.006,yes,yes,no,no,no,171,4
90,no,no,2,5.69,33.54,-1,-0.0081,yes,yes,no,no,no,171,4
90,no,no,2,5.69,33.54,-1,-0.0072,yes,yes,no,no,no,171,4
90,no,no,2,5.37,28.68,-1,-0.0076,yes,yes,no,no,no,171,4
90,no,no,2,5.37,28.68,-1,-0.0083,yes,yes,no,no,no,171,4
90,no,no,2,5.37,28.68,-1,-0.0079,yes,yes,no,no,no,171,4
90,no,no,2,5.37,28.68,-1,-0.0072,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0035,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0035,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0038,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0035,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0035,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0035,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0024,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0024,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0024,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0023,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0024,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0024,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0024,yes,yes,no,no,no,171,4
100,yes,no,2,5.3,61.92,-1,-0.0591,yes,yes,no,no,no,171,3
100,yes,no,2,5.71,0,-1,0,yes,yes,no,no,no,171,4
100,yes,no,2,5.71,0,-1,0,yes,yes,no,no,no,171,4
90,yes,no,2,5.37,28.68,-1,-0.0073,yes,yes,no,no,no,171,4
90,yes,no,2,5.37,28.68,-1,-0.0074,yes,yes,no,no,no,171,4
90,yes,no,2,5.37,58.26,-1,-0.0078,yes,yes,no,no,no,171,4
180,no,no,1,5.56,41.81,-1,-0.4178,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.3706,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.3076,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.2569,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.2241,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.1525,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0725,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.2261,no,no,no,no,no,190,4
180,no,no,1,5.56,41.81,-1,-0.182,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.1581,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.143,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0981,no,no,no,no,no,190,4
180,no,no,1,5.56,41.81,-1,-0.0718,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0385,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.1473,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.1314,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.1075,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0945,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0741,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.049,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0292,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.1152,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0912,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0816,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0648,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0486,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0391,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0194,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.7448,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.1844,no,no,no,no,no,190,4
180,no,no,1,5.55,90.84,-1,-0.2444,no,no,no,no,no,190,2
180,no,no,1,5.55,90.84,-1,-0.4356,no,no,no,no,no,190,2
180,no,no,1,5.55,90.84,-1,-0.1056,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.1133,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.168,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.0387,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.6267,no,no,no,no,no,190,4
180,no,no,1,5.56,41.81,-1,-0.3764,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0065,no,no,no,no,no,190,3
180,no,no,1,5.56,41.81,-1,-0.0042,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.3566,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.1829,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0883,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.5394,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.2694,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.1324,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.0474,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.0455,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.1391,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.664,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.1464,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.1041,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0221,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0127,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.0451,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.0245,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0147,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.008,no,no,no,no,no,190,4
180,no,no,1,6.57,96.39,-1,-0.1148,no,no,no,no,no,190,4
180,no,no,1,6.57,96.39,-1,-0.0378,no,no,no,no,no,190,4
180,no,no,1,6.57,96.39,-1,-0.0257,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.0918,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.0541,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.0187,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.793,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.252,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.095,no,no,no,no,no,190,3
180,no,no,1,6.57,96.39,-1,-0.0936,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.8439,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.9978,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-1.1441,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.5302,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.6075,no,no,no,no,no,190,2
180,no,no,1,5.17,96.38,-1,-0.7031,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.3317,no,no,no,no,no,190,2
180,no,no,1,5.17,96.38,-1,-0.3721,no,no,no,no,no,190,2
180,no,no,1,5.17,96.38,-1,-0.4463,no,no,no,no,no,190,3
180,no,no,1,6.57,96.39,-1,-0.236,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-1.7291,no,no,no,no,no,190,2
180,no,no,1,5.17,96.38,-1,-0.8329,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.3998,no,no,no,no,no,190,1
180,no,no,1,5.17,96.38,-1,-0.1037,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.0507,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.2656,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0901,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0471,no,no,no,no,no,190,3
180,no,no,1,5.47,96.32,-1,-0.0232,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.1813,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0645,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0326,no,no,no,no,no,190,4
180,no,no,1,5.47,96.32,-1,-0.0139,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.7204,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.0971,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.6665,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.0895,no,no,no,no,no,190,3
180,no,no,1,5.17,96.38,-1,-0.7096,no,no,no,no,no,190,4
180,no,no,1,5.17,96.38,-1,-0.0892,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.0575,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.0426,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.0291,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.0165,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.0397,no,no,no,no,no,190,4
180,no,no,1,5.55,90.84,-1,-0.0296,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.0239,no,no,no,no,no,190,3
180,no,no,1,5.55,90.84,-1,-0.0091,no,no,no,no,no,190,4
180,no,no,1,6.28,146.76,-1,-0.7466,no,no,no,no,no,190,2
180,no,no,1,6.28,146.76,-1,-0.0638,no,no,no,no,no,190,2
180,no,no,1,6.28,146.76,-1,-0.1044,no,no,no,no,no,190,3
180,no,no,1,6.28,146.76,-1,-0.4392,no,no,no,no,no,190,3
180,no,no,1,6.28,146.76,-1,-0.0364,no,no,no,no,no,190,3
180,no,no,1,6.28,146.76,-1,-0.048,no,no,no,no,no,190,2
180,no,no,1,6.28,146.76,-1,-0.1068,no,no,no,no,no,190,2
180,no,no,1,6.28,146.76,-1,-0.011,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.3812,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.0323,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.0497,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.1834,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.0188,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.0207,no,no,no,no,no,190,3
180,no,no,1,6.2,110.22,-1,-0.0584,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.0064,no,no,no,no,no,190,3
180,no,no,1,6.2,110.22,-1,-0.0279,no,no,no,no,no,190,4
180,no,no,1,6.2,110.22,-1,-0.0185,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.0085,no,no,no,no,no,190,1
180,no,no,1,6.2,110.22,-1,-0.021,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.0168,no,no,no,no,no,190,2
180,no,no,1,6.2,110.22,-1,-0.0441,no,no,no,no,no,190,3
180,no,no,1,6.2,110.22,-1,-0.0309,no,no,no,no,no,190,3
180,no,no,1,6.2,110.22,-1,-0.0123,no,no,no,no,no,190,3
180,no,no,1,6.2,110.22,-1,-0.0295,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.4191,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.3412,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.2514,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.1668,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0962,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.2232,no,no,no,no,no,190,2
180,no,no,1,5.91,96.34,-1,-0.1776,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.1293,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0871,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0471,no,no,no,no,no,190,4
180,no,no,1,5.91,96.34,-1,-0.1444,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.1132,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0868,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0595,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0271,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.1066,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0889,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0627,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0447,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.0244,no,no,no,no,no,190,2
180,no,no,1,5.91,96.34,-1,-0.5173,no,no,no,no,no,190,1
180,no,no,1,5.91,96.34,-1,-0.254,no,no,no,no,no,190,3
180,no,no,1,5.91,96.34,-1,-0.1753,no,no,no,no,no,190,4
