@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,9-12,18,31,39,44,82,84,168,176,180,182-183,188,228,254,274'

@attribute Temp_max numeric
@attribute slowCool {yes,no}
@attribute pH numeric
@attribute leak {yes,no}
@attribute numberComponents numeric
@attribute orgavgpolMax numeric
@attribute orgrefractivityMax numeric
@attribute orgmaximalprojectionareaMax numeric
@attribute orgavgpol_pHdependentMax numeric
@attribute orgmaximalprojectionareaMin numeric
@attribute orgvanderwaalsMin numeric
@attribute orgASA_PMin numeric
@attribute orgASA_PGeomAvg numeric
@attribute orghbdamsaccGeomAvg numeric
@attribute Na {yes,no}
@attribute Mo {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute Zn {yes,no}
@attribute Cr {yes,no}
@attribute PaulingElectronegMax numeric
@attribute hardnessMaxWeighted numeric
@attribute outcome {1,2}

@data
90,no,1,no,4,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,yes,no,no,yes,no,no,2.55,2.9831,2
90,no,2,no,4,15.1,37.46,48.47,15.63,48.47,352.43,26.03,26.03,0,yes,no,no,yes,no,no,2.55,3.7293,2
90,no,2,no,4,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,yes,no,no,yes,no,no,2.55,3.7468,2
90,no,2,no,4,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,yes,no,no,yes,no,no,2.55,3.7868,1
90,no,2,no,4,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,yes,no,no,yes,no,no,2.55,3.7021,1
90,no,2,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.7871,2
90,no,2,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.7142,1
90,no,2,no,4,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,3.7283,1
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,no,yes,no,no,2.55,2.2549,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,no,yes,no,no,2.55,2.2486,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,no,yes,no,no,2.55,2.2317,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,no,yes,no,no,2.55,2.2499,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.305,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.2348,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.3756,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.2724,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.6499,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,no,yes,no,no,2.55,2.2647,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,no,yes,no,no,2.55,2.2825,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,no,yes,no,no,2.55,2.3158,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,no,yes,no,no,2.55,2.4136,2
60,yes,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.0056,2
60,yes,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,2.5793,2
60,yes,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,2.3756,2
60,yes,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,2.4425,2
90,no,1,no,4,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,yes,yes,no,no,2.55,2.9821,2
90,no,1,no,4,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,yes,yes,no,no,2.55,3.0244,2
90,no,1,no,4,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,yes,yes,no,no,2.55,2.9636,2
90,no,1,no,4,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,yes,yes,no,no,2.55,3.0153,2
90,no,1,no,4,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,yes,yes,no,no,2.55,2.9649,2
90,no,1,no,4,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,yes,yes,no,no,2.55,3.2856,2
90,no,1,no,4,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,yes,no,no,yes,no,no,2.55,3.45,2
90,no,1,no,4,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,yes,no,no,yes,no,no,2.55,3.0496,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.02,2
90,no,1,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,3.0251,2
90,no,1,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,3.0009,2
90,no,1,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,2.9679,2
90,no,1,no,3,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,yes,no,no,yes,no,no,2.55,2.9273,2
90,no,1,no,3,15.15,36.92,48.74,15.85,48.74,351.22,36.08,36.08,0,yes,no,no,yes,no,no,2.55,2.9723,2
90,no,1,no,3,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,yes,no,no,2.55,3.0752,2
90,no,1,no,3,17.76,43.84,59.12,18.79,59.12,346.48,143.27,143.27,0,yes,no,no,yes,no,no,2.55,3.0896,2
90,no,1,no,3,9.63,28.6,38.15,10.05,38.15,250.38,60.38,60.38,1,yes,no,no,yes,no,no,2.55,3.0348,2
90,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.9864,2
90,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.6265,2
90,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.02,2
90,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.6416,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,3.1925,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,4.7324,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,2.9377,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.7653,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,4.6201,2
90,no,1,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,3.8517,2
90,no,1,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,4.525,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.0217,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.0221,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.9444,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,4.4174,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,4.5196,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,4.6023,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,4.8622,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.9548,2
75,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.939,2
75,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.9357,2
75,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.7508,2
75,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.7515,2
90,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.9747,2
90,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.1064,2
90,no,3,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.9666,2
90,no,4,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.01,no,no,yes,yes,no,no,2.55,3.334,2
90,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.7579,2
90,no,3,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.7219,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.7885,2
90,no,3,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.79,yes,no,no,yes,no,no,2.55,3.887,2
90,no,4,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.97,yes,no,no,yes,no,no,2.55,4.368,2
105,yes,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.1118,2
105,yes,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.8046,2
105,yes,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.0526,2
105,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,3.1525,2
105,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,4.0715,2
90,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.7374,2
90,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,4.6312,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.7448,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,4.5344,2
90,no,1,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,3.927,2
90,no,1,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,4.5734,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,no,yes,no,no,2.55,3.933,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,no,yes,no,no,2.55,4.639,2
90,no,1,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,yes,no,no,2.55,3.8604,2
90,no,1,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,no,yes,no,no,2.55,4.5085,2
90,no,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,1.4683,2
90,no,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,0.7893,2
90,no,2,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,1.5251,2
90,no,2,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,yes,no,no,yes,no,no,2.55,0.8064,2
90,no,2,no,4,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,1.1318,2
90,no,2,no,4,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,0.9201,2
90,no,2,no,4,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,1.1597,2
90,no,2,no,4,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,0.4508,2
90,no,2,no,4,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,1.1201,2
90,no,2,no,4,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,0.3597,2
90,no,2,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,1.0932,2
90,no,2,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,0.7869,2
90,no,2,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,0.4027,2
90,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,7.3501,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,5.4911,2
90,no,2,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,1.622,2
90,no,1,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.8255,2
90,no,2,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,1.5305,2
90,no,2,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,2.2889,2
90,no,1,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,3.7317,2
90,no,1,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0,yes,no,no,yes,no,no,2.55,3.9451,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.774,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.734,2
90,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,3.728,2
90,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.7431,2
90,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.7075,2
90,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.726,2
90,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.805,2
90,no,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,3.8517,2
90,no,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,4.0305,2
105,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.77,1
105,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.8631,1
105,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.8551,1
105,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,3.8376,1
105,no,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,3.8302,1
105,no,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,3.7697,1
105,no,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,3.9061,1
65,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,0.794,2
65,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,2.2593,2
65,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,3.0476,2
70,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,2.9871,2
70,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.0873,2
70,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.0785,2
70,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,1.989,2
70,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.1404,2
70,no,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.061,2
70,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,2.977,2
70,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,3.0789,2
70,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,2.981,2
70,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,2.9915,2
70,no,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,3.0207,2
90,no,1,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0,yes,no,no,yes,no,no,2.55,2.9763,2
90,no,2,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0,yes,no,no,yes,no,no,2.55,2.9931,2
90,no,3,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0.01,yes,no,no,yes,no,no,2.55,2.9884,2
90,no,1,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0,yes,no,no,yes,no,no,2.55,3.2022,2
90,no,3,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0.01,yes,no,no,yes,no,no,2.55,3.0913,2
90,no,4,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0.08,yes,no,no,yes,no,no,2.55,3.5851,2
90,no,1,no,4,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,yes,no,no,yes,no,no,2.55,0.3456,2
90,no,1,no,4,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,yes,no,no,yes,no,no,2.55,0.3057,2
90,no,1,no,4,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,yes,no,no,yes,no,no,2.55,0.3037,2
90,no,1,no,4,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0,yes,no,no,yes,no,no,2.55,0.3567,2
90,no,1,no,4,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0,yes,no,no,yes,no,no,2.55,0.2993,2
90,no,1,no,4,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0,yes,no,no,yes,no,no,2.55,0.3173,2
90,no,1,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0,yes,no,no,yes,no,no,2.55,2.9911,2
90,no,4,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0.08,yes,no,no,yes,no,no,2.55,2.9918,2
90,no,4,no,4,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,yes,no,no,yes,no,no,2.55,2.9911,2
90,no,4,no,4,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0.01,yes,no,no,yes,no,no,2.55,2.9851,2
90,no,4,no,4,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,3.0456,2
90,no,4,no,4,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,3.0439,2
90,no,4,no,4,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0.01,yes,no,no,yes,no,no,2.55,3.0513,2
90,no,1,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0,yes,no,no,yes,no,no,2.55,3.7028,2
90,no,4,no,4,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0.08,yes,no,no,yes,no,no,2.55,3.0513,2
90,no,4,no,4,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,yes,no,no,2.55,2.267,2
90,no,4,no,4,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,yes,no,no,2.55,1.547,2
90,no,4,no,4,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,yes,no,no,yes,no,no,2.55,1.5201,2
90,no,4,no,4,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,yes,no,no,yes,no,no,2.55,0.7664,2
90,no,4,no,4,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,2.2459,2
90,no,4,no,4,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,1.6337,2
90,no,4,no,4,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,0.7332,2
90,no,4,no,4,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,0.95,yes,no,no,yes,no,no,2.55,1.4811,2
90,no,4,no,4,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,0.95,yes,no,no,yes,no,no,2.55,0.7083,2
90,no,4,no,4,17.76,43.84,59.12,18.79,59.12,346.48,143.27,143.27,0.69,yes,no,no,yes,no,no,2.55,1.5524,2
90,no,1,no,4,17.76,43.84,59.12,18.79,59.12,346.48,143.27,143.27,0,yes,no,no,yes,no,no,2.55,3.014,2
90,no,2,no,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,yes,no,no,yes,no,no,2.55,3.0456,2
90,no,1,no,4,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,yes,no,no,2.55,3.2043,2
90,no,4,no,4,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,0.95,yes,no,no,yes,no,no,2.55,2.939,2
90,no,2,no,4,29.05,68.77,82.24,31.62,82.24,506.82,162.8,162.8,0,yes,no,no,yes,no,no,2.55,2.9431,2
90,no,4,no,4,29.05,68.77,82.24,31.62,82.24,506.82,162.8,162.8,0.17,yes,no,no,yes,no,no,2.55,3.0681,2
90,no,1,no,4,23.68,56.04,74.36,25.51,74.36,433.7,145.14,145.14,0,yes,no,no,yes,no,no,2.55,3.0268,2
90,no,2,no,4,23.68,56.04,74.36,25.51,74.36,433.7,145.14,145.14,0,yes,no,no,yes,no,no,2.55,3.0039,2
90,no,2,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,yes,no,no,yes,no,no,2.55,2.9585,2
90,no,2,no,3,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,yes,no,no,yes,no,no,2.55,3.0026,2
90,no,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.973,2
90,no,2,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,3.1693,2
90,no,2,no,3,15.1,37.46,48.47,15.63,48.47,352.43,26.03,26.03,0,yes,no,no,yes,no,no,2.55,2.9874,2
130,yes,1,yes,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,yes,yes,no,no,2.55,2.9851,1
130,yes,1,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,no,no,yes,yes,no,no,2.55,2.9431,1
130,yes,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,3.2584,2
130,yes,1,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,yes,yes,no,no,2.55,3.0654,1
100,no,5,no,2,17.76,43.84,59.12,18.79,59.12,346.48,143.27,143.27,0.96,yes,yes,no,no,no,no,2.16,0.5746,2
100,no,5,no,2,17.76,43.84,59.12,18.79,59.12,346.48,143.27,143.27,0.96,yes,yes,no,no,no,no,2.16,0.8656,2
100,no,5,no,2,17.76,43.84,59.12,18.79,59.12,346.48,143.27,143.27,0.96,yes,yes,no,no,no,no,2.16,0.5839,2
100,no,5,no,2,17.76,43.84,59.12,18.79,59.12,346.48,143.27,143.27,0.96,yes,yes,no,no,no,no,2.16,0.8619,2
100,no,5,no,2,21.46,50.38,66.74,22.15,66.74,429.38,96.37,96.37,0,yes,yes,no,no,no,no,2.16,0.2909,1
100,no,5,no,2,21.46,50.38,66.74,22.15,66.74,429.38,96.37,96.37,0,yes,yes,no,no,no,no,2.16,0.563,1
