@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R4-5,7,10,13,15-16,20,25,27,33-35,44,49,71,100,170,174,180,185,188,228,239,258,261,274'

@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute orgavgpolMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute oxlikeASA_HMax numeric
@attribute Te {yes,no}
@attribute F {yes,no}
@attribute S {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute PaulingElectronegMax numeric
@attribute EAMean numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute outcome {1,2}

@data
5,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0017,0.0998,1
3,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0422,1
4,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1696,2
3,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0017,0.1004,1
7,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0.04,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1696,2
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0449,1
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0017,0.1011,1
7,yes,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.046,1
4,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1701,1
7,yes,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0304,1
7,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0.04,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1719,1
7,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0.04,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1719,1
5,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0447,1
5,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0297,1
4,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1792,1
3,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0503,1
7,no,1,12.56,5.74,21.83,2.92,299.78,104.8,0.81,5.4,21.83,2.92,104.8,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1798,1
1,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.045,1
7,no,1,9.06,4.58,19.58,2.88,237.57,96.38,0,5.17,19.58,2.88,96.38,22.73,5.17,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.041,1
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0294,2
5,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0452,1
5,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0294,1
3,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.79,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0426,1
3,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.79,5.18,20.35,3.12,33.93,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0307,1
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0519,1
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,yes,no,no,no,no,2.1,120.4,0.0005,0.0311,1
7,no,1,13.33,4.77,23.42,3.62,298.21,30.99,2,4.08,23.42,3.62,30.99,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1778,2
4,no,1,24.57,5.82,40.4,4.62,446.89,34.93,2,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,no,no,yes,no,2.55,122.8,0.0017,0.1836,1
7,no,1,24.57,5.82,40.4,4.62,446.89,34.93,2.01,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,no,no,yes,no,2.55,122.8,0.0015,0.1614,1
1,no,1,11.87,4.38,22.58,3.38,310.74,45.39,0.99,4.65,22.58,3.38,45.39,30.93,4.65,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.169,1
7,no,1,11.87,4.38,22.58,3.38,324.05,27.88,2,4.65,22.58,3.38,27.88,30.93,4.65,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1767,1
4,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.97,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1715,2
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1728,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1645,2
4,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1691,2
7,no,1,12.56,5.74,21.83,2.92,299.78,104.8,0.81,5.4,21.83,2.92,104.8,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1653,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.171,2
7,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0.11,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1728,1
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1708,2
4,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.97,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1707,1
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1745,2
4,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0.01,5.92,25.5,3.41,27.89,30.74,5.92,17.64,no,no,no,no,no,2.55,122.8,0.0017,0.1747,2
7,no,1,11.97,4.12,25.5,3.41,253.52,27.25,0.88,5.92,25.5,3.41,27.25,30.74,5.92,17.64,no,no,no,no,no,2.55,122.8,0.0016,0.1704,1
1,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,0,no,no,no,no,no,2.55,122.8,0.0016,0.1681,2
4,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0.01,5.92,25.5,3.41,27.89,30.74,5.92,17.64,no,no,no,no,no,2.55,122.8,0.0017,0.1753,2
7,no,1,11.97,4.12,25.5,3.41,253.52,27.25,0.88,5.92,25.5,3.41,27.25,30.74,5.92,17.64,no,no,no,no,no,2.55,122.8,0.0017,0.1732,1
4,no,1,11.87,4.38,22.58,3.38,324.05,27.88,1.88,4.65,22.58,3.38,27.88,30.93,4.65,17.64,no,no,no,no,no,2.55,122.8,0.0016,0.1718,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.169,1
4,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1712,1
7,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0.11,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.171,1
4,no,1,15.28,5.4,26.55,3.47,284.53,72.75,0.44,5.55,26.55,3.47,72.75,38.69,5.55,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1753,1
1,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1754,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1705,1
7,no,1,14.02,4.69,26.44,3.33,289.27,12.27,1,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1683,1
1,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1805,2
4,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0.01,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1719,1
7,no,1,11.97,4.12,25.5,3.41,253.52,27.25,0.88,5.92,25.5,3.41,27.25,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1703,2
1,no,1,13.96,4.79,26.99,3.48,264.05,26.37,0,5.42,26.99,3.48,26.37,35.49,5.42,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1773,1
7,no,1,13.96,4.79,26.99,3.48,276.16,14.18,0.85,5.42,26.99,3.48,14.18,35.49,5.42,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1711,1
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1764,2
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1683,2
2,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1714,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1768,2
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.171,2
1,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1694,2
1,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1781,2
1,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1721,2
1,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1697,1
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1752,2
4,no,1,13.33,4.77,23.42,3.62,298.21,30.99,1.93,4.08,23.42,3.62,30.99,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1743,2
4,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0016,0.1711,2
7,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0.04,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0017,0.1745,1
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1783,2
4,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1689,1
1,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1791,2
7,no,1,12.56,5.74,21.83,2.92,299.78,104.8,0.81,5.4,21.83,2.92,104.8,30.59,5.4,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1791,2
1,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1759,2
4,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0.01,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1707,2
7,no,1,11.97,4.12,25.5,3.41,253.52,27.25,0.88,5.92,25.5,3.41,27.25,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0017,0.177,1
1,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1662,2
4,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0.01,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1701,2
7,no,1,11.97,4.12,25.5,3.41,253.52,27.25,0.88,5.92,25.5,3.41,27.25,30.74,5.92,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1743,2
1,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,yes,no,no,no,2.55,122.8,0.0016,0.1714,1
1,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,yes,no,no,no,2.55,122.8,0,0,1
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,yes,no,no,no,2.55,122.8,0.0016,0.1689,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,yes,no,no,no,2.55,122.8,0.0016,0.1729,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,yes,no,no,no,2.55,122.8,0.0016,0.1707,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,yes,no,no,no,2.55,122.8,0.0016,0.1719,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,yes,no,no,no,2.55,122.8,0.0017,0.1753,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,yes,no,no,no,2.55,122.8,0.0016,0.1694,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,yes,no,no,no,2.55,122.8,0.0016,0.1722,2
2,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,yes,no,yes,no,2.55,122.8,0.0016,0.1722,2
1,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,yes,yes,no,no,2.55,122.8,0.0016,0.1728,2
1,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,yes,yes,no,no,2.55,122.8,0.0016,0.1684,2
2,no,1,24.57,5.82,40.4,4.62,446.89,34.93,2,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,yes,no,yes,no,2.55,122.8,0.0016,0.1711,1
2,no,1,24.57,5.82,40.4,4.62,446.89,34.93,2,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,yes,no,yes,no,2.55,122.8,0.0017,0.1735,1
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,yes,no,no,no,2.55,122.8,0.0016,0.1694,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,yes,no,no,no,2.55,122.8,0.0017,0.1805,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,yes,no,no,no,2.55,122.8,0.0016,0.1704,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,yes,no,no,no,2.55,122.8,0.0017,0.1794,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,yes,no,no,no,2.55,122.8,0.0018,0.1837,2
2,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,no,no,yes,2.55,103.3,0.0016,0.1708,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,no,no,no,yes,2.55,103.3,0.0007,0.0725,2
7,no,1,24.87,7.85,36.87,3.76,405.37,104.58,1.03,7.39,36.87,3.76,104.58,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0006,0.0243,1
7,no,1,24.87,7.85,36.87,3.76,405.37,104.58,1.03,7.39,36.87,3.76,104.58,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0003,0.0297,1
7,no,1,24.87,7.85,36.87,3.76,405.37,104.58,1.03,7.39,36.87,3.76,104.58,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0004,0.0405,2
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0021,0.0859,1
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0014,0.1449,2
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0003,0.0349,2
3,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0013,0.053,1
3,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0011,0.0445,1
5,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0008,0.0306,1
7,no,1,17.76,5.4,37.19,4.81,346.48,143.27,1,5.73,37.19,4.81,143.27,43.84,5.73,-1,no,no,no,no,no,2.55,122.8,0.0014,0.0576,1
7,no,1,17.76,5.4,37.19,4.81,346.48,143.27,1,5.73,37.19,4.81,143.27,43.84,5.73,-1,no,no,no,no,no,2.55,122.8,0.0003,0.0298,1
7,no,1,17.76,5.4,37.19,4.81,346.48,143.27,1,5.73,37.19,4.81,143.27,43.84,5.73,-1,no,no,no,no,no,2.55,122.8,0.0013,0.0849,2
5,no,1,17.76,5.4,37.19,4.81,346.48,143.27,0.96,5.73,37.19,4.81,143.27,43.84,5.73,-1,no,no,no,no,no,2.55,122.8,0.0004,0.0443,2
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,2.55,122.8,0.0005,0.0186,2
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,2.55,122.8,0.0005,0.0186,2
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,2.55,122.8,0.0003,0.0346,2
5,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,2.55,122.8,0.0018,0.0745,2
5,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,2.55,122.8,0.0013,0.1412,2
5,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,2.55,122.8,0.0004,0.042,2
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,1.63,50.6,0.0023,0.2434,1
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,1.63,50.6,0.0145,1.5245,2
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,1.63,50.6,0.0105,1.0987,1
5,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,1.63,50.6,0.0142,1.4903,1
7,yes,1,17.76,5.4,37.19,4.81,346.48,143.27,1,5.73,37.19,4.81,143.27,43.84,5.73,-1,no,no,no,no,no,1.63,50.6,0.007,0.7367,1
7,no,1,17.76,5.4,37.19,4.81,346.48,143.27,1,5.73,37.19,4.81,143.27,43.84,5.73,-1,no,no,no,no,no,1.63,50.6,0.0034,0.355,2
5,no,1,17.76,5.4,37.19,4.81,346.48,143.27,0.96,5.73,37.19,4.81,143.27,43.84,5.73,-1,no,no,no,no,no,1.63,50.6,0.0062,0.6507,2
5,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.99,7.39,36.87,3.76,104.58,61.67,7.39,-1,no,no,no,no,no,2.55,122.8,0.0022,0.0906,2
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0014,0.1501,2
1,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0004,0.046,2
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0014,0.098,2
7,no,1,13.11,5.81,21.98,2.94,301.3,96.32,0,5.47,21.98,2.94,96.32,31.98,5.47,-1,no,no,no,no,no,2.55,122.8,0.0014,0.0581,2
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,2.55,122.8,0.001,0.0408,2
5,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,2.55,122.8,0.0006,0.0596,2
7,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0.11,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,yes,no,no,no,2.55,195,0.0099,0.4003,2
7,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0.11,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,yes,no,no,no,2.55,195,0.0026,0.1034,1
1,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,yes,no,no,no,2.55,195,0.0172,0.6955,2
5,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,yes,no,no,no,2.55,195,0.0028,0.1116,2
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,yes,no,no,no,2.55,195,0.0043,0.1752,2
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,yes,no,no,no,2.55,195,0.0054,0.2198,1
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,yes,no,no,no,2.55,195,0.0102,0.4106,1
3,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,yes,no,no,no,2.55,195,0.0253,1.0216,1
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,yes,no,no,no,2.55,195,0.0026,0.105,2
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,yes,no,no,no,2.55,195,0.0061,0.245,1
7,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0.09,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,yes,no,no,no,2.55,195,0.0299,1.2058,1
1,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,yes,no,no,no,2.55,195,0.026,1.0493,1
7,no,1,12.56,5.74,21.83,2.92,299.78,104.8,0.81,5.4,21.83,2.92,104.8,30.59,5.4,-1,yes,no,no,no,no,2.1,120.4,0.0004,0.0414,1
