@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R2,58,64,103,168,180,197,238,274'

@attribute time numeric
@attribute orgvanderwaalsArithAvg numeric
@attribute orgpolarsurfaceareaArithAvg numeric
@attribute oxlikehbdamsaccMax numeric
@attribute Na {yes,no}
@attribute S {yes,no}
@attribute P5 {yes,no}
@attribute IonizationMean numeric
@attribute outcome {1,2}

@data
22,238.74,21.05,-1,no,no,no,795.95,1
22,238.74,21.05,-1,no,no,no,795.95,2
22,253.52,19.85,-1,no,no,no,795.95,1
24,264.05,21.05,-1,no,no,no,795.95,2
24,237.57,55.28,-1,yes,no,yes,760.1,1
24,237.57,55.28,-1,yes,no,yes,760.1,2
24,237.57,55.28,-1,yes,no,yes,760.1,1
24,237.57,55.28,-1,yes,no,yes,760.1,1
24,237.57,55.28,-1,yes,no,yes,760.1,1
24,268.43,55.28,-1,yes,no,yes,760.1,2
24,268.43,55.28,-1,yes,no,yes,760.1,1
24,284.53,47.49,-1,yes,no,yes,760.1,1
24,284.53,47.49,-1,yes,no,yes,760.1,2
24,284.53,47.49,-1,yes,no,yes,760.1,2
24,284.53,47.49,-1,yes,no,yes,760.1,2
24,284.53,47.49,-1,yes,no,yes,760.1,1
22,294.5,27.03,-1,no,no,no,795.95,2
22,294.5,27.03,-1,no,no,no,795.95,2
24,284.53,47.49,-1,yes,no,yes,760.1,1
22,294.5,27.03,-1,no,no,no,795.95,2
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,295.52,33.22,-1,yes,no,yes,760.1,2
22,298.21,25.78,-1,no,no,no,795.95,2
24,295.52,33.22,-1,yes,no,yes,760.1,2
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,237.57,55.28,-1,yes,no,yes,760.1,2
22,206.42,44.25,-1,no,no,no,795.95,2
22,206.42,44.25,-1,no,no,no,795.95,2
22,206.42,44.25,-1,no,no,no,795.95,1
24,284.53,47.49,-1,yes,no,yes,760.1,1
22,210.31,33.22,-1,no,no,no,795.95,1
24,284.53,47.49,-1,yes,no,yes,760.1,2
22,210.31,33.22,-1,no,no,no,795.95,1
24,284.53,47.49,-1,yes,no,yes,760.1,1
22,210.31,33.22,-1,no,no,no,795.95,1
24,284.53,47.49,-1,yes,no,yes,760.1,1
24,269.22,48.69,-1,yes,no,yes,760.1,1
24,269.22,48.69,-1,yes,no,yes,760.1,1
24,269.22,48.69,-1,yes,no,yes,760.1,1
24,207.08,55.28,-1,yes,no,yes,760.1,1
24,207.08,55.28,-1,yes,no,yes,760.1,2
24,207.08,55.28,-1,yes,no,yes,760.1,2
20,298.21,25.78,-1,yes,no,no,795.95,2
24,301.3,55.28,-1,yes,no,yes,760.1,1
24,301.3,55.28,-1,yes,no,yes,760.1,1
24,301.3,55.28,-1,yes,no,yes,760.1,1
24,301.3,55.28,-1,yes,no,yes,760.1,1
20,206.42,44.25,-1,yes,no,no,795.95,2
24,301.3,55.28,-1,yes,no,yes,760.1,1
20,206.42,44.25,-1,yes,no,no,795.95,2
24,301.3,55.28,-1,yes,no,yes,760.1,1
24,301.3,55.28,-1,yes,no,yes,760.1,1
24,301.3,55.28,-1,yes,no,yes,760.1,1
20,210.31,33.22,-1,yes,no,no,795.95,1
24,237.57,55.28,-1,yes,no,yes,760.1,1
20,210.31,33.22,-1,yes,no,no,795.95,1
20,210.31,33.22,-1,yes,no,no,795.95,1
24,237.57,55.28,-1,yes,no,yes,760.1,1
24,237.57,55.28,-1,yes,no,yes,760.1,1
20,282.76,71.89,-1,yes,no,no,795.95,1
24,237.57,55.28,-1,yes,no,yes,760.1,1
20,299.78,67.31,-1,yes,no,no,795.95,1
24,237.57,55.28,-1,yes,no,yes,760.1,1
24,237.57,55.28,-1,yes,no,yes,760.1,1
24,281.27,25.78,-1,yes,no,yes,760.1,2
24,281.27,25.78,-1,yes,no,yes,760.1,1
24,281.27,25.78,-1,yes,no,yes,760.1,1
24,281.27,25.78,-1,yes,no,yes,760.1,1
24,281.27,25.78,-1,yes,no,yes,760.1,1
24,273.23,27.03,-1,yes,no,yes,760.1,1
24,273.23,27.03,-1,yes,no,yes,760.1,1
24,298.21,25.78,-1,yes,no,no,795.95,2
24,446.89,46.15,-1,yes,no,no,795.95,1
24,446.89,46.15,-1,yes,no,no,795.95,1
24,310.74,27.03,-1,no,yes,no,795.95,1
24,324.05,25.78,-1,no,yes,no,795.95,1
24,281.27,25.78,-1,no,yes,no,795.95,2
24,281.27,25.78,-1,no,yes,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,2
24,299.78,67.31,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,1
24,273.23,27.03,-1,no,yes,no,795.95,2
24,281.27,25.78,-1,no,yes,no,795.95,1
24,281.27,25.78,-1,no,yes,no,795.95,2
60,238.74,21.05,9.05,yes,no,no,795.95,2
60,253.52,19.85,9.99,yes,no,no,795.95,1
60,238.74,21.05,8.04,yes,no,no,795.95,2
60,238.74,21.05,9.05,yes,no,no,795.95,2
60,253.52,19.85,9.99,yes,no,no,795.95,1
60,324.05,25.78,9.05,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,1
24,295.52,33.22,-1,yes,no,no,795.95,1
24,295.52,33.22,-1,yes,no,no,795.95,1
24,284.53,47.49,-1,yes,no,no,795.95,1
24,275.81,8.88,-1,yes,no,no,795.95,2
24,289.27,7.68,-1,yes,no,no,795.95,1
24,289.27,7.68,-1,yes,no,no,795.95,1
24,238.74,21.05,-1,yes,no,no,795.95,2
24,238.74,21.05,-1,yes,no,no,795.95,1
24,253.52,19.85,-1,yes,no,no,795.95,2
24,264.05,21.05,-1,yes,no,no,795.95,1
24,276.16,16.47,-1,yes,no,no,795.95,1
24,294.5,27.03,-1,yes,no,no,795.95,2
24,206.42,44.25,-1,yes,no,no,795.95,2
24,206.42,44.25,-1,yes,no,no,795.95,2
24,275.81,8.88,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,2
24,238.74,21.05,-1,yes,no,no,795.95,2
24,238.74,21.05,-1,yes,no,no,795.95,1
24,294.5,27.03,-1,yes,no,no,795.95,2
24,298.21,25.78,-1,yes,no,no,795.95,2
24,206.42,44.25,-1,yes,no,no,795.95,2
24,206.42,44.25,-1,yes,no,no,795.95,1
24,295.52,33.22,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,1
24,282.76,71.89,-1,yes,no,no,795.95,2
24,299.78,67.31,-1,yes,no,no,795.95,2
24,238.74,21.05,-1,yes,no,no,795.95,2
24,238.74,21.05,-1,yes,no,no,795.95,2
24,253.52,19.85,-1,yes,no,no,795.95,1
24,238.74,21.05,-1,yes,no,no,795.95,2
24,238.74,21.05,-1,yes,no,no,795.95,2
24,253.52,19.85,-1,yes,no,no,795.95,2
24,275.81,8.88,-1,yes,no,no,795.95,1
24,275.81,8.88,-1,yes,no,no,795.95,1
24,281.27,25.78,-1,yes,no,no,795.95,2
24,281.27,25.78,-1,yes,no,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,2
20,294.5,27.03,-1,yes,no,no,795.95,2
20,294.5,27.03,-1,yes,no,no,795.95,2
20,206.42,44.25,-1,yes,no,no,795.95,2
24,258.23,33.22,-1,yes,yes,no,795.95,2
24,258.23,33.22,-1,yes,yes,no,795.95,2
24,446.89,46.15,-1,yes,no,no,795.95,1
24,446.89,46.15,-1,yes,no,no,795.95,1
24,282.76,71.89,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,2
24,281.27,25.78,-1,yes,no,no,795.95,2
24,281.27,25.78,-1,yes,no,no,795.95,2
24,258.23,33.22,-1,yes,no,no,748.2667,2
24,282.76,71.89,-1,yes,no,no,748.2667,2
21,405.37,62.96,-1,no,no,no,795.95,1
21,405.37,62.96,-1,no,no,no,795.95,1
21,405.37,62.96,-1,no,no,no,795.95,2
21,301.3,55.28,-1,no,no,no,795.95,1
21,301.3,55.28,-1,no,no,no,795.95,2
21,301.3,55.28,-1,no,no,no,795.95,2
21,301.3,55.28,-1,no,no,no,795.95,1
21,301.3,55.28,-1,no,no,no,795.95,1
21,301.3,55.28,-1,no,no,no,795.95,1
21,346.48,86.16,-1,no,no,no,795.95,1
21,346.48,86.16,-1,no,no,no,795.95,1
21,346.48,86.16,-1,no,no,no,795.95,2
21,346.48,86.16,-1,no,no,no,795.95,2
21,281.27,25.78,-1,no,no,no,795.95,2
21,281.27,25.78,-1,no,no,no,795.95,2
21,281.27,25.78,-1,no,no,no,795.95,2
21,281.27,25.78,-1,no,no,no,795.95,2
21,281.27,25.78,-1,no,no,no,795.95,2
21,281.27,25.78,-1,no,no,no,795.95,2
19,301.3,55.28,-1,no,no,no,650.9,1
19,301.3,55.28,-1,no,no,no,650.9,2
19,301.3,55.28,-1,no,no,no,650.9,1
19,301.3,55.28,-1,no,no,no,650.9,1
19,346.48,86.16,-1,no,no,no,650.9,1
90,346.48,86.16,-1,no,no,no,650.9,2
90,346.48,86.16,-1,no,no,no,650.9,2
96,405.37,62.96,-1,no,no,no,795.95,2
96,301.3,55.28,-1,no,no,no,795.95,2
96,301.3,55.28,-1,no,no,no,795.95,2
96,301.3,55.28,-1,no,no,no,795.95,2
96,301.3,55.28,-1,no,no,no,795.95,2
96,281.27,25.78,-1,no,no,no,795.95,2
96,281.27,25.78,-1,no,no,no,795.95,2
21,295.52,33.22,-1,yes,no,no,941,2
21,295.52,33.22,-1,yes,no,no,941,1
21,295.52,33.22,-1,yes,no,no,941,2
21,295.52,33.22,-1,yes,no,no,941,2
48,207.08,55.28,-1,yes,no,no,941,2
48,207.08,55.28,-1,yes,no,no,941,1
48,207.08,55.28,-1,yes,no,no,941,1
48,207.08,55.28,-1,yes,no,no,941,1
48,207.08,55.28,-1,yes,no,no,941,2
48,207.08,55.28,-1,yes,no,no,941,1
48,207.08,55.28,-1,yes,no,no,941,1
48,207.08,55.28,-1,yes,no,no,941,1
24,299.78,67.31,-1,yes,no,yes,760.1,1
24,299.78,67.31,-1,yes,no,yes,760.1,1
24,282.76,71.89,-1,yes,no,yes,760.1,1
24,282.76,71.89,-1,yes,no,yes,760.1,1
24,282.76,71.89,-1,yes,no,yes,760.1,1
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,295.52,33.22,-1,yes,no,yes,760.1,1
24,237.57,55.28,-1,yes,yes,yes,760.1,1
24,237.57,55.28,-1,yes,yes,yes,760.1,2
24,237.57,55.28,-1,yes,yes,yes,760.1,2
24,237.57,55.28,-1,yes,yes,yes,760.1,1
24,237.57,55.28,-1,yes,yes,yes,760.1,1
24,237.57,55.28,-1,yes,yes,yes,760.1,2
24,295.52,33.22,-1,yes,yes,yes,760.1,2
24,295.52,33.22,-1,yes,yes,yes,760.1,1
24,295.52,33.22,-1,yes,yes,yes,760.1,1
24,295.52,33.22,-1,yes,yes,yes,760.1,1
24,295.52,33.22,-1,yes,yes,yes,760.1,2
24,295.52,33.22,-1,yes,yes,yes,760.1,2
24,295.52,33.22,-1,yes,yes,yes,760.1,2
24,284.53,47.49,-1,yes,yes,yes,760.1,2
24,284.53,47.49,-1,yes,yes,yes,760.1,1
24,284.53,47.49,-1,yes,yes,yes,760.1,1
24,282.76,71.89,-1,yes,yes,yes,760.1,1
24,282.76,71.89,-1,yes,yes,yes,760.1,2
24,282.76,71.89,-1,yes,yes,yes,760.1,1
24,207.08,55.28,-1,yes,yes,yes,760.1,1
24,207.08,55.28,-1,yes,yes,yes,760.1,1
24,207.08,55.28,-1,yes,yes,yes,760.1,1
24,207.08,55.28,-1,yes,yes,yes,760.1,1
24,268.43,55.28,-1,yes,yes,yes,760.1,1
24,268.43,55.28,-1,yes,yes,yes,760.1,1
24,282.76,71.89,-1,yes,no,no,748.2667,2
24,295.52,33.22,-1,no,no,no,748.2667,2
24,281.27,25.78,-1,no,yes,no,748.2667,2
24,281.27,25.78,-1,no,yes,no,748.2667,1
24,295.52,33.22,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,no,no,no,795.95,2
24,275.81,8.88,-1,yes,no,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,2
24,258.23,33.22,-1,yes,yes,no,795.95,2
24,258.23,33.22,-1,yes,yes,no,795.95,2
24,281.27,25.78,-1,yes,yes,no,795.95,2
24,275.81,8.88,-1,yes,no,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,2
24,258.23,33.22,-1,yes,yes,no,795.95,1
24,258.23,33.22,-1,yes,yes,no,795.95,1
24,281.27,25.78,-1,yes,yes,no,795.95,2
24,281.27,25.78,-1,yes,yes,no,795.95,2
24,281.27,25.78,-1,yes,yes,no,795.95,2
120,263.61,46.79,-1,no,no,no,650.9,2
120,292.065,40.705,-1,no,no,no,650.9,2
120,292.065,40.705,-1,no,no,no,650.9,2
120,285.895,34.62,-1,no,no,no,650.9,2
96,225.01,44.5,-1,no,no,no,650.9,2
96,260.485,34.02,-1,no,no,no,650.9,2
96,260.485,34.02,-1,no,no,no,650.9,2
96,260.485,34.02,-1,no,no,no,650.9,2
24,282.76,71.89,-1,yes,no,no,748.2667,2
24,275.81,8.88,-1,yes,no,no,748.2667,2
24,282.76,71.89,-1,yes,no,no,748.2667,2
24,295.52,33.22,-1,no,no,no,748.2667,1
24,258.23,33.22,-1,no,yes,no,748.2667,1
24,281.27,25.78,-1,no,yes,no,748.2667,1
24,281.27,25.78,-1,no,yes,no,748.2667,1
24,281.27,25.78,-1,no,yes,no,748.2667,2
24,258.23,33.22,-1,no,yes,no,748.2667,1
24,281.27,25.78,-1,no,yes,no,748.2667,2
24,295.52,33.22,-1,no,no,no,748.2667,1
24,282.76,71.89,-1,yes,no,no,748.2667,2
48,250.065,57.82,-1,no,yes,no,650.9,2
48,266.5,57.82,-1,no,yes,no,650.9,2
48,282.66,57.82,-1,no,yes,no,650.9,2
24,281.27,25.78,-1,no,yes,no,748.2667,1
24,281.27,25.78,-1,no,yes,no,748.2667,1
96,217.54,46.79,-1,no,no,no,650.9,2
96,260.485,34.02,-1,no,no,no,650.9,2
96,244.965,46.79,-1,no,no,no,650.9,2
120,292.245,34.02,-1,no,no,no,650.9,2
120,280.735,33.205,-1,no,no,no,650.9,2
20,397.7,55.28,-1,no,no,no,795.95,1
20,397.7,55.28,-1,no,no,no,795.95,2
20,397.7,55.28,-1,no,no,no,795.95,2
20,397.7,55.28,-1,no,no,no,795.95,1
20,397.7,55.28,-1,no,no,no,795.95,1
20,397.7,55.28,-1,no,no,no,795.95,1
20,326.1,25.78,-1,no,no,no,795.95,1
20,326.1,25.78,-1,no,no,no,795.95,1
20,326.1,25.78,-1,no,no,no,795.95,1
20,326.1,25.78,-1,no,yes,no,795.95,2
20,397.7,55.28,-1,no,yes,no,795.95,1
20,397.7,55.28,-1,no,yes,no,795.95,1
20,397.7,55.28,-1,no,yes,no,795.95,1
20,397.7,55.28,-1,no,no,no,795.95,2
20,397.7,55.28,-1,no,no,no,795.95,2
20,397.7,55.28,-1,no,no,no,795.95,2
20,397.7,55.28,-1,no,no,no,795.95,2
20,397.7,55.28,-1,no,no,no,795.95,2
24,210.31,33.22,-1,no,no,no,795.95,2
24,210.31,33.22,-1,no,no,no,795.95,2
24,210.31,33.22,-1,no,no,no,795.95,2
24,210.31,33.22,-1,no,no,no,795.95,2
24,237.57,55.28,-1,no,no,no,795.95,1
24,237.57,55.28,-1,no,no,no,795.95,1
24,237.57,55.28,-1,no,no,no,795.95,1
24,237.57,55.28,-1,no,no,no,795.95,1
24,237.57,55.28,-1,no,no,no,795.95,2
24,237.57,55.28,-1,no,no,no,795.95,2
24,237.57,55.28,-1,no,no,no,795.95,2
24,237.57,55.28,-1,no,no,no,795.95,2
24,237.57,55.28,-1,no,no,no,795.95,2
24,237.57,55.28,-1,no,no,no,795.95,1
24,237.57,55.28,-1,no,no,no,795.95,2
24,237.57,55.28,-1,no,no,no,795.95,2
24,405.37,62.96,-1,no,no,no,795.95,2
24,405.37,62.96,-1,no,no,no,795.95,1
24,405.37,62.96,-1,no,no,no,795.95,1
24,405.37,62.96,-1,no,no,no,795.95,1
24,405.37,62.96,-1,no,no,no,795.95,1
24,405.37,62.96,-1,no,no,no,795.95,1
24,281.27,25.78,-1,no,no,no,795.95,1
24,281.27,25.78,-1,no,no,no,795.95,1
24,281.27,25.78,-1,no,no,no,795.95,2
24,281.27,25.78,-1,no,no,no,795.95,1
24,230.34,28.765,-1,no,yes,no,650.9,1
24,250.065,57.82,-1,no,yes,no,650.9,1
24,314.7,57.82,-1,no,yes,no,650.9,1
24,282.76,71.89,-1,yes,no,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,2
24,281.27,25.78,-1,no,yes,no,748.2667,2
24,273.23,27.03,-1,no,yes,no,748.2667,1
24,273.23,27.03,-1,no,yes,no,748.2667,2
48,230.06,39.29,-1,no,yes,no,650.9,2
48,251.325,41.655,-1,no,yes,no,650.9,2
48,239.805,45.375,-1,no,yes,no,650.9,2
48,266.06,42.28,-1,no,yes,no,650.9,1
48,252.07,64.71,-1,no,no,no,650.9,1
48,287.655,73.015,-1,no,no,no,650.9,1
48,287.655,73.015,-1,no,no,no,650.9,1
48,214.23,56.405,-1,no,no,no,650.9,1
48,229.475,56.405,-1,no,no,no,650.9,1
48,244.905,56.405,-1,no,no,no,650.9,1
24,282.76,71.89,-1,yes,no,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,2
24,282.76,71.89,-1,yes,no,no,795.95,1
96,219.39,57.82,-1,no,no,no,650.9,2
96,234.635,57.82,-1,no,no,no,650.9,2
96,265.74,63.835,-1,no,no,no,650.9,2
96,299.855,72.14,-1,no,no,no,650.9,1
96,347.25,78.155,-1,no,no,no,650.9,2
96,260.485,34.02,-1,no,no,no,650.9,2
96,260.485,34.02,-1,no,no,no,650.9,2
24,275.81,8.88,-1,yes,no,no,651.9,1
24,275.81,8.88,-1,no,yes,no,651.9,2
24,281.27,25.78,-1,no,yes,no,651.9,2
24,282.76,71.89,-1,yes,no,no,651.9,1
24,273.23,27.03,-1,no,yes,no,651.9,2
24,294.5,27.03,-1,yes,no,no,651.9,1
24,206.42,44.25,-1,yes,no,no,651.9,2
60,238.74,21.05,8.3,yes,no,no,651.9,1
60,281.27,25.78,8.3,yes,no,no,651.9,1
60,203.38,33.22,8.3,yes,no,no,651.9,1
60,326.1,25.78,8.3,yes,no,no,651.9,1
120,250.065,57.82,-1,no,no,no,650.9,2
120,234.635,57.82,-1,no,no,no,650.9,2
120,265.74,63.835,-1,no,no,no,650.9,2
120,299.855,72.14,-1,no,no,no,650.9,1
89,238.74,21.05,-1,no,yes,no,651.9,1
89,281.27,25.78,-1,no,yes,no,651.9,1
89,281.27,25.78,-1,no,yes,no,651.9,1
89,295.52,33.22,-1,no,no,no,651.9,2
89,275.81,8.88,-1,yes,no,no,651.9,1
89,206.42,44.25,-1,yes,no,no,651.9,1
89,238.74,21.05,8.3,yes,no,no,651.9,2
89,281.27,25.78,8.3,yes,no,no,651.9,2
89,326.1,25.78,8.3,yes,no,no,651.9,2
89,203.38,33.22,8.3,yes,no,no,651.9,2
89,281.27,25.78,8.3,yes,no,no,651.9,2
89,275.81,8.88,8.3,yes,no,no,651.9,2
120,214.23,56.405,-1,no,no,no,650.9,2
120,282.66,57.82,-1,no,no,no,650.9,1
120,299.855,72.14,-1,no,no,no,650.9,1
120,340.01,80.445,-1,no,no,no,650.9,2
120,257.94,42.28,-1,no,no,no,650.9,2
120,213.9,50.89,-1,no,no,no,650.9,1
72,287.655,73.015,-1,no,no,no,650.9,1
72,214.23,56.405,-1,no,no,no,650.9,1
72,229.475,56.405,-1,no,no,no,650.9,1
72,261.34,56.405,-1,no,no,no,650.9,1
72,277.5,56.405,-1,no,no,no,650.9,1
72,281.27,25.78,8.3,yes,no,no,651.9,1
72,326.1,25.78,8.3,yes,no,no,651.9,1
72,203.38,33.22,8.3,yes,no,no,651.9,1
72,281.27,25.78,8.3,yes,no,no,651.9,1
72,275.81,8.88,8.3,yes,no,no,651.9,1
120,214.23,56.405,-1,no,no,no,650.9,2
120,244.905,56.405,-1,no,no,no,650.9,1
120,229.475,56.405,-1,no,no,no,650.9,1
120,252.07,64.71,-1,no,no,no,650.9,1
120,287.655,73.015,-1,no,no,no,650.9,1
120,327.54,81.32,-1,no,no,no,650.9,1
120,214.23,56.405,-1,yes,no,no,650.9,2
120,244.905,56.405,-1,yes,no,no,650.9,1
120,261.34,56.405,-1,yes,no,no,650.9,1
120,252.07,64.71,-1,yes,no,no,650.9,1
120,287.655,73.015,-1,yes,no,no,650.9,1
120,327.54,81.32,-1,yes,no,no,650.9,1
48,280.735,33.205,-1,no,no,no,650.9,1
48,280.735,33.205,-1,no,no,no,650.9,1
48,292.245,34.02,-1,no,no,no,650.9,1
48,292.245,34.02,-1,no,no,no,650.9,1
48,292.245,34.02,-1,no,no,no,650.9,1
48,212.38,45.375,-1,no,no,no,650.9,2
48,212.38,45.375,-1,no,no,no,650.9,2
48,225.01,44.5,-1,no,no,no,650.9,2
48,225.01,44.5,-1,no,no,no,650.9,1
48,225.01,44.5,-1,no,no,no,650.9,2
24,275.81,8.88,-1,yes,no,no,651.9,1
24,294.5,27.03,-1,yes,no,no,651.9,1
24,295.52,33.22,-1,no,no,no,651.9,1
24,281.27,25.78,-1,no,yes,no,651.9,1
24,238.74,21.05,-1,no,yes,no,651.9,1
24,238.74,21.05,8.3,yes,no,no,651.9,1
24,281.27,25.78,8.3,yes,no,no,651.9,1
24,218.1,29.93,-1,yes,no,no,650.9,2
24,218.1,29.93,-1,yes,no,no,650.9,1
24,218.1,29.93,-1,yes,no,no,650.9,2
24,218.1,29.93,-1,yes,no,no,650.9,1
24,218.1,29.93,-1,yes,no,no,650.9,2
24,218.1,29.93,-1,yes,no,no,650.9,2
24,218.1,29.93,-1,yes,no,no,650.9,2
24,218.1,29.93,-1,yes,no,no,650.9,2
24,289.27,7.68,-1,yes,no,no,650.9,2
24,289.27,7.68,-1,yes,no,no,650.9,2
24,289.27,7.68,-1,yes,no,no,650.9,2
24,295.52,33.22,-1,yes,no,no,650.9,2
24,295.52,33.22,-1,yes,no,no,650.9,1
24,295.52,33.22,-1,yes,no,no,650.9,2
24,295.52,33.22,-1,yes,no,no,650.9,2
24,295.52,33.22,-1,yes,no,no,650.9,2
24,295.52,33.22,-1,yes,no,no,650.9,1
24,295.52,33.22,-1,yes,no,no,650.9,1
24,295.52,33.22,-1,yes,no,no,650.9,2
24,295.52,33.22,-1,yes,no,no,650.9,2
24,295.52,33.22,-1,yes,no,no,650.9,1
24,295.52,33.22,-1,yes,no,no,650.9,1
24,295.52,33.22,-1,yes,no,no,650.9,2
24,295.52,33.22,-1,yes,no,no,650.9,2
24,295.52,33.22,-1,yes,no,no,650.9,2
24,289.27,7.68,-1,yes,no,no,650.9,2
24,289.27,7.68,-1,yes,no,no,650.9,2
24,289.27,7.68,-1,yes,no,no,650.9,2
24,289.27,7.68,-1,yes,no,no,650.9,2
24,218.1,29.93,-1,yes,no,no,650.9,1
24,218.1,29.93,-1,yes,no,no,650.9,1
24,218.1,29.93,-1,yes,no,no,650.9,1
24,218.1,29.93,-1,yes,no,no,650.9,1
24,218.1,29.93,-1,yes,no,no,650.9,1
24,218.1,29.93,-1,yes,no,no,650.9,1
24,218.1,29.93,-1,yes,no,no,650.9,1
24,218.1,29.93,-1,yes,no,no,650.9,1
60,499.94,32.08,-1,no,no,no,795.95,2
60,284.06,55.28,-1,no,no,no,795.95,2
60,353.35,32.08,-1,no,no,no,795.95,1
60,374.16,8.88,-1,no,no,no,795.95,2
60,390.49,33.22,-1,no,no,no,795.95,2
60,359.34,8.88,-1,no,no,no,795.95,2
60,270.1,41.78,-1,no,no,no,795.95,1
60,304.21,32.08,-1,no,no,no,795.95,2
60,295.42,32.08,-1,no,no,no,795.95,2
60,305.99,44.25,-1,no,no,no,795.95,2
60,327.48,52.32,-1,no,no,no,795.95,1
60,286.88,21.05,-1,no,no,no,795.95,1
60,198.23,44.25,-1,no,no,no,795.95,2
60,216.38,44.25,-1,no,no,no,795.95,2
60,384.27,33.22,-1,no,no,no,795.95,2
60,246.7,33.22,-1,no,no,no,795.95,2
60,325.39,44.25,-1,no,no,no,795.95,2
60,349.09,44.25,-1,no,no,no,795.95,2
48,290.94,55.28,-1,no,no,no,650.9,2
48,499.94,32.08,-1,no,no,no,650.9,2
48,284.06,55.28,-1,no,no,no,650.9,2
48,374.16,8.88,-1,no,no,no,650.9,2
48,390.49,33.22,-1,no,no,no,650.9,2
48,359.34,8.88,-1,no,no,no,650.9,2
48,404.58,55.28,-1,no,no,no,650.9,2
48,304.21,32.08,-1,no,no,no,650.9,2
48,295.42,32.08,-1,no,no,no,650.9,2
48,305.99,44.25,-1,no,no,no,650.9,2
48,327.48,52.32,-1,no,no,no,650.9,2
48,283.04,44.25,-1,no,no,no,650.9,2
48,286.88,21.05,-1,no,no,no,650.9,2
48,216.38,44.25,-1,no,no,no,650.9,2
48,384.27,33.22,-1,no,no,no,650.9,2
48,275.93,32.08,-1,no,no,no,650.9,2
48,349.09,44.25,-1,no,no,no,650.9,2
48,407.86,8.88,-1,no,no,no,650.9,2
48,250.78,44.25,-1,no,no,no,650.9,2
48,273.55,32.08,-1,no,no,no,650.9,2
48,290.44,44.25,-1,no,no,no,650.9,2
48,307.31,32.08,-1,no,no,no,650.9,2
48,275.93,32.08,-1,no,no,no,650.9,2
48,304.21,32.08,-1,no,no,no,650.9,2
48,254.75,33.22,-1,no,no,no,650.9,2
48,241.79,44.25,-1,no,no,no,650.9,2
48,301.78,32.08,-1,no,no,no,650.9,2
48,336.33,21.05,-1,no,no,no,650.9,2
48,499.94,32.08,-1,no,no,no,650.9,2
48,270.1,41.78,-1,no,no,no,650.9,2
48,305.99,44.25,-1,no,no,no,650.9,2
48,349.09,44.25,-1,no,no,no,650.9,2
24,250.78,44.25,8.3,yes,no,no,795.95,2
24,407.86,8.88,8.3,yes,no,no,795.95,2
24,216.38,44.25,8.3,yes,no,no,795.95,2
24,349.09,44.25,8.3,yes,no,no,795.95,1
24,305.99,44.25,8.3,yes,no,no,795.95,2
24,325.39,44.25,8.3,yes,no,no,795.95,1
24,290.44,44.25,8.3,yes,no,no,795.95,1
24,241.39,44.25,8.3,yes,no,no,795.95,2
24,304.21,32.08,8.3,yes,no,no,795.95,2
24,307.31,32.08,8.3,yes,no,no,795.95,2
24,336.33,21.05,8.3,yes,no,no,795.95,2
24,273.55,32.08,8.3,yes,no,no,795.95,2
24,424.43,33.22,8.3,yes,no,no,795.95,1
24,275.93,32.08,8.3,yes,no,no,795.95,2
24,286.88,21.05,8.3,yes,no,no,795.95,2
24,246.7,33.22,8.3,yes,no,no,795.95,2
24,290.79,7.68,8.3,yes,no,no,795.95,2
24,241.79,44.25,8.3,yes,no,no,795.95,2
24,301.78,32.08,8.3,yes,no,no,795.95,2
24,216.01,44.25,8.3,yes,no,no,795.95,1
48,390.49,33.22,-1,no,no,no,650.9,2
48,404.58,55.28,-1,no,no,no,650.9,2
