@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,9,14,24,33,39,94-95,101,170-172,174,178-180,183,185,224,256,259-260,274'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute leak {yes,no}
@attribute numberComponents numeric
@attribute orgmaximalprojectionsizeMax numeric
@attribute orgASA_HMax numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgvanderwaalsMin numeric
@attribute oxlikeavgpol_pHdependentMax numeric
@attribute oxlikemolpolMax numeric
@attribute oxlikeASA_PMax numeric
@attribute Te {yes,no}
@attribute Br {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute N {yes,no}
@attribute P {yes,no}
@attribute S {yes,no}
@attribute Zn {yes,no}
@attribute Cl {yes,no}
@attribute V6 {yes,no}
@attribute IonizationMinWeighted numeric
@attribute PearsonElectronegMinWeighted numeric
@attribute hardnessMinWeighted numeric
@attribute outcome {1,2,3,4}

@data
90,72,no,no,4,6.62,205.33,4.91,219.31,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4394,0.2678,0.1716,3
90,72,no,no,4,5.17,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4543,0.2769,0.1775,4
90,72,no,no,4,5.17,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4492,0.2737,0.1755,4
90,72,no,no,4,5.17,181.5,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4397,0.268,0.1718,4
90,72,no,no,4,5.17,181.5,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4488,0.2735,0.1753,4
90,72,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4413,0.269,0.1724,3
90,72,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4394,0.2678,0.1716,3
90,72,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4437,0.2704,0.1733,3
90,72,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4452,0.2714,0.1739,3
90,60,yes,no,3,5.17,222.4,5.17,247.46,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,1.302,0.7015,0.6003,3
90,48,yes,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,1.2903,0.6952,0.5949,3
90,48,yes,no,3,5.4,274.38,5.4,308.34,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,1.3186,0.7104,0.6079,1
90,48,yes,no,3,5.4,274.38,5.4,308.34,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,1.2951,0.6978,0.5971,1
90,60,yes,no,3,5.4,194.98,5.4,299.78,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8024,0.4323,0.3699,4
90,60,yes,no,3,5.73,203.2,5.73,346.48,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.781,0.4208,0.3601,4
90,60,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7698,0.4148,0.3549,3
90,60,yes,no,3,5.92,226.27,5.92,253.52,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7842,0.4225,0.3616,3
90,60,yes,no,3,5.17,141.19,5.17,237.57,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7703,0.415,0.3552,4
90,60,yes,no,3,6.57,237.23,6.57,333.62,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7981,0.43,0.368,4
90,60,yes,no,3,5.62,340.64,5.62,365.19,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7719,0.4159,0.3559,1
90,60,yes,no,3,5.88,338.1,5.88,352.79,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7773,0.4188,0.3584,4
90,60,yes,no,3,7.03,200.46,7.03,219.39,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7719,0.4159,0.3559,3
90,60,yes,no,3,5.93,271.92,5.93,383.42,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7917,0.4265,0.365,4
90,60,yes,no,3,6.62,205.33,6.62,219.31,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7762,0.4182,0.3579,1
90,60,yes,no,3,5.54,190.53,5.54,230.84,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7805,0.4205,0.3598,4
90,60,yes,no,3,5.42,261.98,5.42,276.16,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8072,0.4349,0.3721,4
90,60,yes,no,3,5.25,277,5.25,289.27,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7709,0.4153,0.3554,1
90,60,yes,no,3,4.65,296.17,4.65,324.05,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7746,0.4173,0.3571,1
90,60,yes,no,3,5.52,250.4,5.52,273.45,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7933,0.4274,0.3657,4
90,60,yes,no,3,7.39,314.18,7.39,416.89,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7719,0.4159,0.3559,3
90,72,no,no,3,5.3,192.82,5.3,219.88,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8493,0.4576,0.3916,4
90,72,no,no,3,5.3,192.82,5.3,219.88,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8472,0.4565,0.3906,4
90,72,no,no,3,5.3,192.82,5.3,219.88,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8387,0.4519,0.3867,4
90,72,no,no,3,5.17,181.5,5.17,242.06,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8429,0.4542,0.3886,1
90,72,no,no,3,5.17,181.5,5.17,242.06,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8419,0.4536,0.3881,1
90,72,no,no,3,5.17,181.5,5.17,242.06,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8429,0.4542,0.3886,1
90,72,no,no,3,5.73,315.94,5.73,353.19,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8381,0.4516,0.3864,2
90,72,no,no,3,5.73,315.94,5.73,353.19,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8408,0.453,0.3876,2
90,72,no,no,3,5.73,315.94,5.73,353.19,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8381,0.4516,0.3864,2
90,72,no,no,3,5.92,226.27,5.92,253.52,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8429,0.4542,0.3886,3
90,72,no,no,3,5.92,226.27,5.92,253.52,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8403,0.4527,0.3874,3
90,72,no,no,3,5.92,226.27,5.92,253.52,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8451,0.4553,0.3896,3
90,72,no,no,3,5.71,239.3,5.71,239.3,-1,-1,-1,yes,no,no,no,no,no,no,no,yes,yes,0.8509,0.4585,0.3923,3
90,72,no,no,3,5.71,239.3,5.71,239.3,-1,-1,-1,yes,no,no,no,no,no,no,no,yes,yes,0.8435,0.4544,0.3889,3
90,72,no,no,3,5.71,239.3,5.71,239.3,-1,-1,-1,yes,no,no,no,no,no,no,no,yes,yes,0.8488,0.4573,0.3913,3
110,72,no,no,4,6.04,399.95,4.91,227.47,-1,-1,-1,yes,no,no,no,no,no,no,no,no,yes,0.4519,0.2754,0.1765,1
110,72,no,no,4,6.04,399.95,4.91,227.47,-1,-1,-1,yes,no,no,no,no,no,no,no,no,yes,0.4441,0.2706,0.1735,1
110,72,no,no,4,6.04,399.95,4.91,227.47,-1,-1,-1,yes,no,no,no,no,no,no,no,no,yes,0.4503,0.2745,0.1759,1
110,72,no,no,4,5.92,226.27,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4531,0.2761,0.177,1
110,72,no,no,4,5.92,252.84,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4464,0.2721,0.1744,1
110,72,no,no,4,5.92,252.84,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4433,0.2702,0.1732,1
110,72,no,no,4,5.92,210.85,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4574,0.2788,0.1787,1
110,72,no,no,4,5.88,338.1,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.459,0.2797,0.1793,1
110,72,no,no,4,5.88,352.92,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4413,0.269,0.1724,1
110,72,no,no,4,5.88,352.92,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4554,0.2776,0.1779,1
110,72,no,no,4,5.88,323.49,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4594,0.28,0.1795,1
110,72,no,no,4,5.42,280.58,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4535,0.2764,0.1772,1
110,72,no,no,4,5.42,261.98,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4547,0.2771,0.1776,1
110,72,no,no,4,5.42,280.58,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.459,0.2797,0.1793,1
110,72,no,no,4,5.42,237.68,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4527,0.2759,0.1768,1
180,83,no,no,4,5.56,187.44,4.91,218.32,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4601,0.2804,0.1798,4
180,107,no,no,4,5.56,187.44,4.91,218.32,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4472,0.2726,0.1747,4
180,83,no,no,4,6.62,205.33,4.91,219.31,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4649,0.2833,0.1816,3
180,107,no,no,4,6.62,205.33,4.91,219.31,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4605,0.2807,0.1799,3
180,83,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4668,0.2845,0.1824,4
180,107,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4668,0.2845,0.1824,4
180,83,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4543,0.2769,0.1775,3
180,107,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4802,0.2926,0.1876,4
180,83,no,no,4,5.88,338.1,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4448,0.2711,0.1738,4
180,107,no,no,4,5.88,338.1,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.528,0.3218,0.2063,3
180,83,no,no,4,5.47,204.98,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4421,0.2694,0.1727,3
180,107,no,no,4,5.47,204.98,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.5406,0.3295,0.2112,2
180,83,no,no,4,4.91,277.41,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4907,0.2991,0.1917,4
180,107,no,no,4,4.91,277.41,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4362,0.2659,0.1704,4
180,83,no,no,4,5.46,341.56,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4397,0.268,0.1718,4
180,107,no,no,4,5.46,341.56,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4386,0.2673,0.1713,4
180,72,no,no,4,4.91,250.99,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4649,0.2833,0.1816,1
180,72,no,no,4,4.91,250.99,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4625,0.2819,0.1807,2
180,72,no,no,4,5.46,315.14,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4456,0.2716,0.1741,1
180,72,no,no,4,5.46,315.14,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4472,0.2726,0.1747,2
180,72,no,no,4,5.46,315.14,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4554,0.2776,0.1779,1
180,48,no,no,4,5.56,181.33,4.91,203.38,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4476,0.2728,0.1749,2
180,72,no,no,4,5.56,181.33,4.91,203.38,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4554,0.2776,0.1779,3
180,72,no,no,4,6.62,194.04,4.91,211.8,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4452,0.2714,0.1739,1
180,72,no,no,4,6.62,194.04,4.91,211.8,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4711,0.2871,0.1841,4
180,72,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4641,0.2828,0.1813,1
180,72,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.506,0.3084,0.1977,4
180,72,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.5312,0.3237,0.2075,1
180,72,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4397,0.268,0.1718,2
180,48,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4672,0.2847,0.1825,2
180,72,no,no,4,5.88,323.49,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4456,0.2716,0.1741,1
180,72,no,no,4,5.88,323.49,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4802,0.2926,0.1876,2
180,48,no,no,4,5.88,323.49,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4731,0.2883,0.1848,3
180,72,no,no,4,5.47,204.98,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4452,0.2714,0.1739,1
110,120,no,no,4,5.17,181.5,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4429,0.2699,0.173,4
110,120,no,no,4,5.17,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.448,0.273,0.175,3
110,120,no,no,4,5.17,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4688,0.2857,0.1831,4
110,120,no,no,4,5.17,181.5,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4362,0.2659,0.1704,4
110,120,no,no,4,5.17,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4445,0.2709,0.1736,3
110,120,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4649,0.2833,0.1816,4
110,120,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.459,0.2797,0.1793,3
110,120,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4496,0.274,0.1756,3
110,120,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4437,0.2704,0.1733,4
110,120,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4543,0.2769,0.1775,4
110,120,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4476,0.2728,0.1749,3
110,120,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4547,0.2771,0.1776,4
110,120,no,no,4,5.56,252.86,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.455,0.2773,0.1778,3
110,120,no,no,4,5.47,284.46,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4499,0.2742,0.1758,3
110,120,no,no,4,5.47,284.46,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.448,0.273,0.175,3
110,120,no,no,4,5.47,204.98,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4456,0.2716,0.1741,3
110,120,no,no,4,5.47,284.46,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4566,0.2783,0.1784,3
110,120,no,no,4,6.57,316.89,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.457,0.2785,0.1785,3
110,120,no,no,4,6.57,237.23,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4531,0.2761,0.177,3
110,120,no,no,4,6.57,237.23,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4472,0.2726,0.1747,4
110,120,no,no,4,6.57,237.23,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4492,0.2737,0.1755,3
110,144,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4935,0.3008,0.1928,3
110,144,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4864,0.2964,0.19,3
110,144,no,no,4,5.56,181.33,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4494,0.2739,0.1755,3
110,144,no,no,4,5.56,252.86,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4597,0.2802,0.1796,4
110,144,no,no,4,6.57,237.23,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4396,0.2679,0.1717,4
110,144,no,no,4,6.57,237.23,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.5354,0.3263,0.2092,4
110,144,no,no,4,6.57,316.89,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4711,0.2871,0.1841,3
110,144,no,no,4,6.57,316.89,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4662,0.2842,0.1821,3
110,144,no,no,4,5.58,346.78,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4662,0.2842,0.1821,3
110,144,no,no,4,5.58,346.78,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4684,0.2855,0.183,3
110,144,no,no,4,5.58,346.78,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4396,0.2679,0.1717,4
110,144,no,no,4,5.58,381.15,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4886,0.2978,0.1909,4
110,144,no,no,4,4.91,267.23,4.08,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4594,0.28,0.1795,3
110,144,no,no,4,4.91,267.23,4.08,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4503,0.2745,0.1759,3
110,144,no,no,4,4.91,267.23,4.08,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4547,0.2771,0.1776,2
110,144,no,no,4,4.91,267.23,4.08,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4484,0.2733,0.1752,3
110,144,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4586,0.2795,0.1791,4
110,144,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.457,0.2785,0.1785,4
110,144,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4558,0.2778,0.1781,3
110,144,no,no,4,5.18,247.34,4.91,227.47,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4421,0.2694,0.1727,4
90,60,no,no,3,6.57,237.23,6.57,333.62,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8387,0.4519,0.3867,1
90,60,no,no,3,5.88,338.1,5.88,352.79,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7762,0.4182,0.3579,1
90,60,no,no,3,5.52,250.4,5.52,273.45,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8728,0.4703,0.3995,3
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.8178,0.4406,0.3771,4
90,60,no,no,3,7.39,314.18,7.39,416.89,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8648,0.466,0.3987,1
90,60,no,no,3,5.55,211.78,5.55,284.53,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8093,0.436,0.3731,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.836,0.4504,0.3854,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.3988,0.2149,0.1839,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.65,0.3962,0.2539,1
90,60,no,no,3,7.39,314.18,7.39,416.89,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8371,0.451,0.3859,1
90,60,no,no,3,7.39,314.18,7.39,416.89,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4121,0.222,0.19,1
90,60,no,no,3,7.39,314.18,7.39,416.89,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.568,0.3462,0.2219,1
90,60,no,no,3,5.55,211.78,5.55,284.53,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8312,0.4478,0.3832,1
90,60,no,no,3,5.55,211.78,5.55,284.53,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4078,0.2197,0.188,1
90,60,no,no,3,5.55,211.78,5.55,284.53,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.5245,0.3196,0.2049,1
90,60,no,no,3,6.57,237.23,6.57,333.62,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8296,0.447,0.3825,4
90,60,no,no,3,6.57,237.23,6.57,333.62,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.5979,0.3221,0.2757,4
90,60,no,no,3,6.57,237.23,6.57,333.62,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.5292,0.3225,0.2067,3
90,60,no,no,3,5.88,338.1,5.88,352.79,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7735,0.4168,0.3566,4
90,60,no,no,3,5.88,338.1,5.88,352.79,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4089,0.2203,0.1885,3
90,60,no,no,3,5.88,338.1,5.88,352.79,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.5531,0.3371,0.2161,4
90,60,no,no,3,5.52,250.4,5.52,273.45,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.8029,0.4326,0.3702,1
90,60,no,no,3,5.52,250.4,5.52,273.45,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.4634,0.2497,0.2136,1
90,60,no,no,3,5.52,250.4,5.52,273.45,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.5366,0.3271,0.2096,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.8595,0.4631,0.3963,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.8072,0.4349,0.3721,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.805,0.4337,0.3712,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.8061,0.4343,0.3717,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.5519,0.3364,0.2156,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.3988,0.2149,0.1839,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.4986,0.3039,0.1948,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.4084,0.22,0.1883,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.4374,0.2666,0.1709,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.3251,0.1752,0.1499,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.3633,0.2214,0.1419,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.3609,0.1944,0.1664,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.3221,0.1963,0.1258,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.2392,0.1289,0.1103,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.2613,0.1592,0.1021,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.1847,0.0995,0.0852,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.2001,0.1219,0.0782,1
90,60,no,no,3,6.87,204.12,6.87,218.76,-1,-1,-1,yes,no,no,no,yes,no,no,no,yes,yes,0.1591,0.0857,0.0733,1
75,60,no,no,3,6.57,237.23,6.57,333.62,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7479,0.403,0.3448,1
75,60,no,no,3,6.57,237.23,6.57,333.62,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7639,0.4116,0.3522,1
75,60,no,no,3,6.57,237.23,6.57,333.62,-1,-1,-1,yes,no,no,no,yes,no,no,no,no,yes,0.7709,0.4153,0.3554,1
