@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,18,26,63,83,99-100,103,170,172,174,180,182,234,255,261,274'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute leak {yes,no}
@attribute orgavgpol_pHdependentMax numeric
@attribute orgpolarsurfaceareaMax numeric
@attribute orgASA_PArithAvg numeric
@attribute orgpolarsurfaceareaGeomAvg numeric
@attribute oxlikeASA-Max numeric
@attribute oxlikeASA_HMax numeric
@attribute oxlikehbdamsaccMax numeric
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute PaulingElectronegMin numeric
@attribute AtomicRadiusMaxWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute outcome {1,2}

@data
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.4213,0.188,2
120,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6192,0.1843,2
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.3558,0.3301,2
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.4147,0.3595,2
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.5154,0.3555,2
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.6223,0.3633,2
120,24,yes,yes,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.5344,0.3088,1
120,24,yes,yes,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.532,0.4095,1
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.6231,0.5356,2
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.7137,0.309,2
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.6878,0.4082,2
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.6925,0.5158,2
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.8622,0.4121,2
120,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,1.0363,0.3092,2
120,24,yes,no,24.97,46.15,34.93,46.15,-1,-1,-1,no,no,no,no,yes,1.63,0.3429,0.213,2
120,24,yes,no,24.97,46.15,34.93,46.15,-1,-1,-1,no,no,no,no,yes,1.63,0.4168,0.3379,2
120,24,yes,yes,24.97,46.15,34.93,46.15,-1,-1,-1,no,no,no,no,yes,1.63,0.6844,0.2124,2
120,24,yes,no,24.97,46.15,34.93,46.15,-1,-1,-1,no,no,no,no,yes,1.63,0.5952,0.1132,2
120,24,yes,no,24.97,46.15,34.93,46.15,-1,-1,-1,no,no,no,no,yes,1.63,0.3634,0.1767,2
120,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.4121,0.3426,2
120,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.5967,0.3768,2
120,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.5958,0.105,2
120,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.3642,0.1701,2
110,24,yes,no,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2256,0.1716,2
110,24,yes,no,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.7666,1.2284,2
110,24,yes,no,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2363,0.1739,2
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,yes,yes,1.63,1.2328,0.1748,2
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,yes,yes,1.63,1.2327,0.1738,2
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,yes,yes,1.63,1.2358,0.1726,2
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,yes,yes,1.63,1.2302,0.1773,2
110,24,yes,no,9.73,25.78,33.93,25.78,178.8,0,8.3,no,no,no,no,yes,1.63,0.6113,0.1767,2
110,24,yes,no,9.73,25.78,33.93,25.78,178.8,0,8.3,no,no,no,no,yes,1.63,0.627,0.1677,2
110,24,yes,yes,9.73,25.78,33.93,25.78,178.8,0,8.3,no,no,no,no,yes,1.63,0.6129,0.1731,1
110,24,yes,no,10.08,27.03,59.99,27.03,150.36,0,8.04,no,no,no,no,yes,1.63,0.6196,0.1659,2
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,yes,yes,1.63,1.0321,0.1731,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.023,0.1755,2
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,yes,yes,1.63,1.2428,0.1749,1
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,yes,yes,1.63,1.4504,0.1704,2
110,24,yes,yes,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.423,0.1738,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,1.0423,0.1718,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,1.0257,0.1704,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,1.0495,0.1656,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,1.2299,0.1637,2
100,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2256,0.1686,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2222,0.1732,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2173,0.1819,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2475,0.1776,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2328,0.1779,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.63,0.1649,0.1649,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.63,0.17,0.17,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,no,1.63,0.1719,0.1719,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,1.034,0.1637,2
90,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2116,0.1714,2
90,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2156,0.1752,2
90,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.0681,0.1718,2
110,24,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2364,0.1729,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,0.5042,0.3431,2
110,24,yes,yes,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,0.6405,0.3405,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2776,0.3358,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.7622,0.1693,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6234,0.1747,2
110,24,yes,yes,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6164,0.1705,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,0.614,0.1769,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,0.6595,0.1736,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.7635,0.1714,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.7785,0.1722,2
110,24,yes,yes,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.7256,0.17,2
110,24,yes,yes,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.7565,0.1705,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.7607,0.1707,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6662,0.1721,2
110,24,yes,yes,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2079,0.1684,1
110,24,yes,no,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.224,0.1761,2
110,24,yes,no,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2328,0.1778,2
110,24,yes,no,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2192,0.1745,2
110,24,yes,no,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2311,0.175,2
110,24,yes,no,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2219,0.1721,2
110,24,yes,no,12.52,33.22,36.99,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2307,0.1729,2
90,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,1.0215,0.1715,2
90,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,1.2391,0.1731,2
90,24,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.0243,0.1753,2
90,24,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,1.2626,0.1725,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,1.0265,0.171,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,1.2364,0.1715,2
110,24,yes,no,13.36,8.88,17.76,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,1.0257,0.1717,2
110,24,yes,no,13.36,8.88,17.76,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,1.2478,0.1733,2
150,20,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.63,0.5318,0.1686,2
150,20,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,no,no,no,no,1.63,0.1703,0.1703,2
150,20,yes,yes,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,no,1.63,0.1958,0.1958,1
150,20,yes,no,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,no,1.63,0.1669,0.1669,2
150,20,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,no,1.63,0.1718,0.1718,1
150,20,yes,yes,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,no,1.63,0.1798,0.1798,2
150,20,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,no,1.63,0.1683,0.1683,1
90,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.2355,0.155,1
90,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.2365,0.1472,2
90,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.243,0,1
90,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.2377,0,1
90,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.2328,0,2
90,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.2367,0,2
150,20,yes,no,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,no,1.63,0.1684,0.1684,2
150,20,yes,yes,15.15,7.68,14.69,7.68,-1,-1,-1,no,no,no,no,no,1.63,0.1687,0.1687,2
150,20,yes,no,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6171,0.17,2
150,20,yes,yes,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.6087,0.1777,2
150,20,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,yes,1.63,0.6194,0.1714,2
150,20,yes,no,13.33,25.78,30.99,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.6194,0.1752,2
150,20,yes,no,16.3,48.69,72.41,48.69,-1,-1,-1,no,no,no,no,yes,1.63,0.6882,0.176,1
150,20,yes,no,13.36,8.88,17.76,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.7072,0.1711,2
150,20,yes,yes,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6296,0.1684,2
90,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.2341,0.1253,2
90,24,yes,no,12.24,28.64,28.21,28.64,-1,-1,-1,no,no,no,no,yes,1.63,0.2463,0.1352,2
90,24,yes,no,12.24,28.64,28.21,28.64,-1,-1,-1,no,no,no,no,yes,1.63,0.2372,0.1306,2
90,24,yes,no,12.24,28.64,28.21,28.64,-1,-1,-1,no,no,no,no,yes,1.63,0.2527,0.1346,2
150,26,yes,no,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.2072,0.1697,2
150,26,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.2123,0.1728,2
150,26,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,yes,1.63,0.2131,0.1722,2
150,26,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.2132,0.1712,2
150,26,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.2097,0.1747,2
150,26,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.2697,0.2124,2
150,26,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.255,0.2064,2
150,26,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.2481,0.2079,2
150,26,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.2721,0.2106,2
130,20,yes,yes,12.43,33.22,36.59,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6141,0.1893,1
130,20,yes,yes,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6203,0.1731,1
130,20,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6244,0.1792,2
130,20,yes,no,12.17,27.03,45.39,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.6152,0.177,2
130,20,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.6264,0.1747,2
130,20,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,yes,1.63,0.6207,0.1778,2
130,20,yes,no,12.27,27.03,50.03,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.626,0.171,1
130,20,yes,no,15.34,16.56,90.41,16.56,-1,-1,-1,no,no,no,no,yes,1.63,0.6128,0.2008,1
130,20,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,0.7059,0.1816,2
130,20,yes,no,19.47,88.5,128.75,88.5,-1,-1,-1,no,no,no,no,yes,1.63,0.608,0.1712,1
130,20,yes,no,26.21,62.96,104.58,62.96,-1,-1,-1,no,no,no,no,yes,1.63,0.6151,0.1715,2
130,20,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.3014,0.0919,2
130,20,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.3265,0.1074,2
90,60,yes,no,12.28,19.85,27.25,19.85,-1,-1,-1,yes,no,no,no,no,1.63,0.2146,0.1521,2
90,60,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,yes,no,no,no,no,1.63,0.2118,0.1604,2
90,60,yes,no,15.86,55.28,96.39,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2118,0.1526,2
90,60,yes,no,15.15,7.68,14.69,7.68,-1,-1,-1,yes,no,no,no,no,1.63,0.1949,0.1732,2
90,60,yes,no,14.23,28.64,23.05,28.64,-1,-1,-1,yes,no,no,no,no,1.63,0.209,0.1526,2
90,60,no,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.1536,0.106,2
90,60,no,no,11.75,55.28,96.02,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2143,0.0793,2
90,60,no,no,11.75,55.28,96.02,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.155,0.1055,2
90,60,no,no,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2149,0.154,2
90,60,no,no,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2123,0.0762,2
90,60,?,no,17.95,55.28,96.34,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2147,0.1528,2
90,60,?,no,17.95,55.28,96.34,55.28,-1,-1,-1,yes,no,no,no,no,1.63,1.0855,0.1531,2
90,60,?,no,20.04,55.28,96.36,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2147,0.154,2
90,60,?,no,20.04,55.28,96.36,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2157,0.0765,2
140,20,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.625,0.178,2
140,20,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,no,1.63,0.1731,0.1731,2
140,20,yes,no,12.17,27.03,45.39,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.6062,0.1693,2
140,20,yes,no,12.17,27.03,45.39,27.03,-1,-1,-1,no,no,no,no,no,1.63,0.0865,0.0865,2
140,20,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,no,1.63,0.1014,0.1014,1
140,20,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,no,1.63,0.1669,0.1669,2
140,20,yes,no,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6154,0.1708,2
140,20,yes,no,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,no,1.63,0.0861,0.0861,2
140,20,yes,no,12.5,44.25,58.26,44.25,-1,-1,-1,no,no,no,no,yes,1.63,0.6404,0.1698,1
140,20,yes,no,12.5,44.25,58.26,44.25,-1,-1,-1,no,no,no,no,no,1.63,0.0872,0.0872,1
140,20,yes,yes,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,0.6107,0.1725,1
140,20,yes,yes,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,no,1.63,0.1115,0.1115,1
140,20,yes,yes,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,no,1.63,0.1688,0.1688,1
140,20,yes,no,26.09,64.16,107.52,64.16,-1,-1,-1,no,no,no,no,yes,1.63,0.6202,0.1694,2
140,20,yes,no,26.09,64.16,107.52,64.16,-1,-1,-1,no,no,no,no,no,1.63,0.084,0.084,2
140,20,yes,yes,26.09,64.16,107.52,64.16,-1,-1,-1,no,no,no,no,no,1.63,0.2131,0.2131,1
140,20,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6127,0.1717,2
120,96,no,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.623,0.3439,2
120,96,no,no,13.36,8.88,17.76,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,0.6207,0.3503,2
120,96,no,no,9.74,55.28,96.38,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.6161,0.3446,2
120,96,no,no,11.75,55.28,96.02,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.6207,0.3461,2
120,96,no,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,yes,yes,1.63,0.623,0.353,2
120,72,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.627,0.3573,2
120,72,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.6264,0.3422,2
120,72,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.6195,0.2263,2
120,72,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.8298,0.342,1
120,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.6173,0.3406,2
120,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.6252,0.4582,2
120,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.6181,0.2245,2
120,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,no,yes,yes,1.63,0.4111,0.3426,2
120,72,no,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,0.6201,0.3535,2
120,72,no,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,0.6178,0.351,2
120,72,no,no,14.5,21.05,26.37,21.05,-1,-1,-1,no,no,no,yes,yes,1.63,0.6179,0.3439,2
120,72,no,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,yes,yes,1.63,0.6185,0.3434,2
120,72,no,no,15.63,21.05,26.03,21.05,-1,-1,-1,no,no,no,yes,yes,1.63,0.6221,0.3434,2
120,72,no,no,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,yes,yes,1.63,0.6213,0.3409,2
100,113,no,no,9.73,25.78,40.03,22.837,-1,-1,-1,yes,no,no,no,no,1.63,0.2758,0.0495,2
100,113,no,no,14.28,20.23,29.2,12.4646,-1,-1,-1,yes,no,no,no,no,1.63,0.2785,0.0533,2
100,113,no,no,11.87,25.78,37.005,22.837,-1,-1,-1,yes,no,no,no,no,1.63,0.2728,0.0487,2
100,113,no,no,14.2,20.23,30.155,18.2534,-1,-1,-1,yes,no,no,no,no,1.63,0.2787,0.0541,2
100,113,no,no,25.55,61.76,74.425,35.3469,-1,-1,-1,yes,no,no,no,no,1.63,0.2734,0.0528,2
100,113,no,no,10.27,28.64,38.505,24.0705,-1,-1,-1,yes,no,no,no,no,1.63,0.279,0.0505,2
100,113,no,no,7.42,53.66,54.025,32.9476,-1,-1,-1,yes,no,no,no,no,1.63,0.2749,0.0488,2
100,113,no,no,11.75,55.28,71.075,33.4412,-1,-1,-1,yes,no,no,no,no,1.63,0.2736,0.0492,2
100,113,no,no,13.8,55.28,71.225,33.4412,-1,-1,-1,yes,no,no,no,no,1.63,0.2723,0.0493,2
150,10,yes,yes,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.5241,0.1718,1
150,10,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6229,0.1773,2
150,10,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6141,0.1647,1
150,10,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.5182,0.1656,2
150,10,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.6205,0.169,2
150,10,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.5419,0.1766,2
150,10,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.6176,0.1728,2
150,10,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.5092,0.1715,2
150,10,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6316,0.1677,2
150,10,yes,no,12.17,27.03,45.39,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.6179,0.168,1
150,10,yes,no,12.17,27.03,45.39,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.5092,0.1729,2
150,10,yes,no,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6135,0.1829,2
150,10,yes,yes,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.5109,0.1691,1
150,10,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,0.6061,0.1713,2
150,10,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,0.5105,0.1718,2
120,48,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6186,0.1971,2
120,48,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6336,0.1928,2
120,48,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.5998,0.1791,2
120,48,yes,no,15.43,8.88,16.6,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6138,0.1808,2
120,48,yes,no,12.17,27.03,45.39,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.6313,0.1973,2
120,24,yes,yes,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.5988,0.1691,1
120,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6129,0.1704,1
120,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6155,0.1706,2
120,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.6492,0.1805,1
120,24,yes,no,12.17,27.03,45.39,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.6129,0.1797,2
150,20,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.7144,0.1982,2
150,20,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6173,0.17,2
150,20,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6142,0.17,2
150,20,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.4034,0.1791,2
150,20,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6192,0.1773,2
150,20,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6012,0.168,2
