temp,time,slowCool,pH,leak,numberInorg,numberOrg,numberOxlike,numberComponents,orgavgpolMax,orgrefractivityMax,orgmaximalprojectionareaMax,orgmaximalprojectionradiusMax,orgmaximalprojectionsizeMax,orgminimalprojectionareaMax,orgminimalprojectionradiusMax,orgminimalprojectionsizeMax,orgavgpol_pHdependentMax,orgmolpolMax,orgvanderwaalsMax,orgASAMax,orgASA+Max,orgASA-Max,orgASA_HMax,orgASA_PMax,orgpolarsurfaceareaMax,orghbdamsaccMax,orghbdamsdonMax,orgavgpolMin,orgrefractivityMin,orgmaximalprojectionareaMin,orgmaximalprojectionradiusMin,orgmaximalprojectionsizeMin,orgminimalprojectionareaMin,orgminimalprojectionradiusMin,orgminimalprojectionsizeMin,orgavgpol_pHdependentMin,orgmolpolMin,orgvanderwaalsMin,orgASAMin,orgASA+Min,orgASA-Min,orgASA_HMin,orgASA_PMin,orgpolarsurfaceareaMin,orghbdamsaccMin,orghbdamsdonMin,orgavgpolArithAvg,orgrefractivityArithAvg,orgmaximalprojectionareaArithAvg,orgmaximalprojectionradiusArithAvg,orgmaximalprojectionsizeArithAvg,orgminimalprojectionareaArithAvg,orgminimalprojectionradiusArithAvg,orgminimalprojectionsizeArithAvg,orgavgpol_pHdependentArithAvg,orgmolpolArithAvg,orgvanderwaalsArithAvg,orgASAArithAvg,orgASA+ArithAvg,orgASA-ArithAvg,orgASA_HArithAvg,orgASA_PArithAvg,orgpolarsurfaceareaArithAvg,orghbdamsaccArithAvg,orghbdamsdonArithAvg,orgavgpolGeomAvg,orgrefractivityGeomAvg,orgmaximalprojectionareaGeomAvg,orgmaximalprojectionradiusGeomAvg,orgmaximalprojectionsizeGeomAvg,orgminimalprojectionareaGeomAvg,orgminimalprojectionradiusGeomAvg,orgminimalprojectionsizeGeomAvg,orgavgpol_pHdependentGeomAvg,orgmolpolGeomAvg,orgvanderwaalsGeomAvg,orgASAGeomAvg,orgASA+GeomAvg,orgASA-GeomAvg,orgASA_HGeomAvg,orgASA_PGeomAvg,orgpolarsurfaceareaGeomAvg,orghbdamsaccGeomAvg,orghbdamsdonGeomAvg,oxlikeavgpolMax,oxlikerefractivityMax,oxlikemaximalprojectionareaMax,oxlikemaximalprojectionradiusMax,oxlikemaximalprojectionsizeMax,oxlikeminimalprojectionareaMax,oxlikeminimalprojectionradiusMax,oxlikeminimalprojectionsizeMax,oxlikeavgpol_pHdependentMax,oxlikemolpolMax,oxlikevanderwaalsMax,oxlikeASAMax,oxlikeASA+Max,oxlikeASA-Max,oxlikeASA_HMax,oxlikeASA_PMax,oxlikepolarsurfaceareaMax,oxlikehbdamsaccMax,oxlikehbdamsdonMax,oxlikeavgpolMin,oxlikerefractivityMin,oxlikemaximalprojectionareaMin,oxlikemaximalprojectionradiusMin,oxlikemaximalprojectionsizeMin,oxlikeminimalprojectionareaMin,oxlikeminimalprojectionradiusMin,oxlikeminimalprojectionsizeMin,oxlikeavgpol_pHdependentMin,oxlikemolpolMin,oxlikevanderwaalsMin,oxlikeASAMin,oxlikeASA+Min,oxlikeASA-Min,oxlikeASA_HMin,oxlikeASA_PMin,oxlikepolarsurfaceareaMin,oxlikehbdamsaccMin,oxlikehbdamsdonMin,oxlikeavgpolArithAvg,oxlikerefractivityArithAvg,oxlikemaximalprojectionareaArithAvg,oxlikemaximalprojectionradiusArithAvg,oxlikemaximalprojectionsizeArithAvg,oxlikeminimalprojectionareaArithAvg,oxlikeminimalprojectionradiusArithAvg,oxlikeminimalprojectionsizeArithAvg,oxlikeavgpol_pHdependentArithAvg,oxlikemolpolArithAvg,oxlikevanderwaalsArithAvg,oxlikeASAArithAvg,oxlikeASA+ArithAvg,oxlikeASA-ArithAvg,oxlikeASA_HArithAvg,oxlikeASA_PArithAvg,oxlikepolarsurfaceareaArithAvg,oxlikehbdamsaccArithAvg,oxlikehbdamsdonArithAvg,oxlikeavgpolGeomAvg,oxlikerefractivityGeomAvg,oxlikemaximalprojectionareaGeomAvg,oxlikemaximalprojectionradiusGeomAvg,oxlikemaximalprojectionsizeGeomAvg,oxlikeminimalprojectionareaGeomAvg,oxlikeminimalprojectionradiusGeomAvg,oxlikeminimalprojectionsizeGeomAvg,oxlikeavgpol_pHdependentGeomAvg,oxlikemolpolGeomAvg,oxlikevanderwaalsGeomAvg,oxlikeASAGeomAvg,oxlikeASA+GeomAvg,oxlikeASA-GeomAvg,oxlikeASA_HGeomAvg,oxlikeASA_PGeomAvg,oxlikepolarsurfaceareaGeomAvg,oxlikehbdamsaccGeomAvg,oxlikehbdamsdonGeomAvg,inorg-water-moleratio,org-water-moleratio,orgacc-waterdonratio,orgdon-wateraccratio,inorg-org-moleratio,notwater-water-moleratio,Na,Li,Te,Br,K,C,F,I,Mo,O,N,P,S,V,Se,Zn,Co,Cl,Ga,Cs,Cr,Cu,Actinide,AlkaliMetal,Lanthanide,P1,P2,P3,P4,P5,P6,P7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,V0,V1,V2,V3,V4,V5,V6,V7,IonizationMax,EAMax,PaulingElectronegMax,PearsonElectronegMax,hardnessMax,AtomicRadiusMax,IonizationMin,EAMin,PaulingElectronegMin,PearsonElectronegMin,hardnessMin,AtomicRadiusMin,IonizationMean,EAMean,PaulingElectronegMean,PearsonElectronegMean,hardnessMean,AtomicRadiusMean,IonizationGeom,EAGeom,PaulingElectronegGeom,PearsonElectronegGeom,hardnessGeom,AtomicRadiusGeom,IonizationMaxWeighted,EAMaxWeighted,PaulingElectronegMaxWeighted,PearsonElectronegMaxWeighted,hardnessMaxWeighted,AtomicRadiusMaxWeighted,IonizationMinWeighted,EAMinWeighted,PaulingElectronegMinWeighted,PearsonElectronegMinWeighted,hardnessMinWeighted,AtomicRadiusMinWeighted,IonizationMeanWeighted,EAMeanWeighted,PaulingElectronegMeanWeighted,PearsonElectronegMeanWeighted,hardnessMeanWeighted,AtomicRadiusMeanWeighted,IonizationGeomWeighted,EAGeomWeighted,PaulingElectronegGeomWeighted,PearsonElectronegGeomWeighted,hardnessGeomWeighted,AtomicRadiusGeomWeighted,purity,outcome
120.0,24.0,1,4.0,0,1.0,1.0,0.0,2.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,1.97,0.03,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,1.97,0.03,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,1.97,0.03,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,1.97,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0118,0.0177,-0.0349,-0.0005,0.6648,0.0295,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,578.8,28.9,1.81,303.9,275.0,136.0,578.8,28.9,1.81,303.9,275.0,136.0,578.8,28.9,1.81,303.9,275.0,136.0,578.8,28.9,1.81,303.9,275.0,136.0,0.9616,0.048,0.003,0.5049,0.4569,0.2259,0.9616,0.048,0.003,0.5049,0.4569,0.2259,0.9616,0.048,0.003,0.5049,0.4569,0.2259,0.9616,0.048,0.003,0.5049,0.4569,0.2259,2.0,4
180.0,48.0,0,5.0,0,1.0,1.0,0.0,2.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0979,0.0452,-0.0,-0.271,2.1679,0.1431,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.8798,0.1975,0.0059,1.0386,0.8411,0.5219,1.8798,0.1975,0.0059,1.0386,0.8411,0.5219,1.8798,0.1975,0.0059,1.0386,0.8411,0.5219,1.8798,0.1975,0.0059,1.0386,0.8411,0.5219,1.0,3
90.0,108.0,1,8.0,0,2.0,1.0,0.0,3.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,2.0,0.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,2.0,0.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,2.0,0.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0037,0.0019,-0.0037,-0.0,1.9686,0.0056,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,869.3,190.2,2.1,529.8,339.6,171.0,650.9,50.6,1.63,350.7,300.1,123.0,760.1,120.4,1.865,440.25,319.85,147.0,752.215,98.1026,1.8501,431.0462,319.2397,145.0276,0.8063,0.1177,0.002,0.4344,0.3718,0.2118,0.5378,0.0627,0.0013,0.3278,0.2101,0.0761,0.6721,0.0902,0.0017,0.3811,0.2909,0.144,0.6585,0.0859,0.0016,0.3774,0.2795,0.127,1.0,4
150.0,24.0,1,7.0,0,2.0,1.0,0.0,3.0,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.05,3.95,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.05,3.95,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.05,3.95,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.05,3.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0201,0.0028,-0.0001,-0.0111,7.1586,0.0229,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,5.62,1.1646,0.0152,3.3923,2.2277,0.6152,0.6686,0.052,0.0017,0.3603,0.3083,0.1757,3.1443,0.6083,0.0085,1.8763,1.268,0.3954,1.9385,0.246,0.005,1.1055,0.8287,0.3287,2.0,3
180.0,96.0,0,5.0,0,1.0,1.0,0.0,2.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.056,0.083,-0.0,-0.4981,0.6748,0.139,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.0777,0.1132,0.0034,0.5955,0.4823,0.2992,1.0777,0.1132,0.0034,0.5955,0.4823,0.2992,1.0777,0.1132,0.0034,0.5955,0.4823,0.2992,1.0777,0.1132,0.0034,0.5955,0.4823,0.2992,1.0,4
90.0,17.0,1,7.0,0,2.0,1.0,0.0,3.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,2.0,0.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,2.0,0.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,2.0,0.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005,0.0045,-0.009,-0.0,1.1079,0.0094,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,869.3,190.2,2.1,529.8,339.6,171.0,650.9,50.6,1.63,350.7,300.1,123.0,760.1,120.4,1.865,440.25,319.85,147.0,752.215,98.1026,1.8501,431.0462,319.2397,145.0276,1.1996,0.2625,0.0029,0.7311,0.4686,0.1697,0.1799,0.014,0.0005,0.0969,0.0829,0.0473,0.6898,0.1382,0.0017,0.414,0.2758,0.1085,0.4646,0.0606,0.0011,0.2662,0.1972,0.0896,1.0,2
100.0,24.0,1,2.0,0,2.0,1.0,0.0,3.0,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,1.27,0.73,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,1.27,0.73,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,1.27,0.73,9.73,26.34,36.07,4.05,5.18,20.35,3.12,7.98,9.73,10.3,281.27,281.27,216.3,64.97,247.34,33.93,25.78,1.27,0.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0649,0.0027,-0.0034,-0.002,24.1981,0.0676,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,11.3029,2.3422,0.0306,6.8226,4.4803,1.7184,6.5408,0.5085,0.0164,3.5241,3.0157,1.2372,8.9218,1.4254,0.0235,5.1733,3.748,1.4778,8.5982,1.0913,0.0224,4.9034,3.6757,1.4581,1.0,4
90.0,24.0,1,8.0,0,2.0,1.0,0.0,3.0,14.87,38.01,45.76,5.19,5.88,28.56,3.83,10.13,15.15,14.79,352.79,352.79,269.11,83.69,338.1,14.69,7.68,0.98,1.02,14.87,38.01,45.76,5.19,5.88,28.56,3.83,10.13,15.15,14.79,352.79,352.79,269.11,83.69,338.1,14.69,7.68,0.98,1.02,14.87,38.01,45.76,5.19,5.88,28.56,3.83,10.13,15.15,14.79,352.79,352.79,269.11,83.69,338.1,14.69,7.68,0.98,1.02,14.87,38.01,45.76,5.19,5.88,28.56,3.83,10.13,15.15,14.79,352.79,352.79,269.11,83.69,338.1,14.69,7.68,0.98,1.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0072,0.0034,-0.0033,-0.0035,2.1051,0.0106,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,869.3,190.2,2.1,529.8,339.6,171.0,650.9,50.6,1.63,350.7,300.1,123.0,760.1,120.4,1.865,440.25,319.85,147.0,752.215,98.1026,1.8501,431.0462,319.2397,145.0276,1.0399,0.2275,0.0025,0.6338,0.4063,0.2059,0.7837,0.0609,0.002,0.4222,0.3613,0.1471,0.9118,0.1442,0.0022,0.528,0.3838,0.1765,0.9028,0.1177,0.0022,0.5173,0.3831,0.1741,1.0,4
180.0,48.0,1,5.0,0,2.0,1.0,0.0,3.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.06,3.94,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.06,3.94,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.06,3.94,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.06,3.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0401,0.0266,-0.0016,-0.1047,1.5103,0.0667,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.0212,0.1073,0.0032,0.5642,0.4569,0.2835,1.0212,0.1073,0.0032,0.5642,0.4569,0.2835,1.0212,0.1073,0.0032,0.5642,0.4569,0.2835,1.0212,0.1073,0.0032,0.5642,0.4569,0.2835,2.0,3
110.0,24.0,1,7.0,1,2.0,1.0,0.0,3.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0085,0.0008,-0.0,-0.0046,11.0626,0.0092,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,869.3,190.2,2.1,529.8,339.6,171.0,650.9,50.6,1.63,350.7,300.1,123.0,760.1,120.4,1.865,440.25,319.85,147.0,752.215,98.1026,1.8501,431.0462,319.2397,145.0276,2.2419,0.4905,0.0054,1.3663,0.8758,0.3172,0.3185,0.0248,0.0008,0.1716,0.1468,0.0837,1.2802,0.2576,0.0031,0.769,0.5113,0.2004,0.845,0.1102,0.0021,0.4842,0.3586,0.1629,1.0,2
